mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
cavity18.mtx,4562,4562,138187,0.032389,0.063184,0.060032,0.077497,0.060537,,0.030697,0.224751
cavity19.mtx,4562,4562,138187,0.219393,0.068897,0.060607,0.083864,0.060929,0.222313,0.037339,0.032034
cavity20.mtx,4562,4562,138187,0.219606,0.060392,0.059051,0.077657,0.060387,0.225164,0.030507,0.030657
cavity21.mtx,4562,4562,138187,0.219595,0.06596,0.059777,0.083873,0.060913,0.031343,0.22378,0.226465
cavity22.mtx,4562,4562,138187,0.21999,0.060584,0.059024,0.077456,0.06048,0.226474,0.030721,0.030865
cavity23.mtx,4562,4562,138187,0.219692,0.065728,0.059593,0.084481,0.060881,0.031191,0.032034,0.038161
cavity24.mtx,4562,4562,138187,0.219566,0.063064,0.059696,0.077384,0.060592,0.223899,0.030481,0.030881
cavity25.mtx,4562,4562,138187,0.219692,0.068824,0.060753,0.084065,0.060808,0.222242,0.223683,0.031694
cavity26.mtx,4562,4562,138187,0.219161,0.06024,0.058696,0.07724,0.060356,0.228106,0.030705,0.221747
c-big.mtx,345241,345241,2341011,4.925775,3.376804,3.199458,0.768014,0.713294,4.394767,3.805916,3.796828
cbuckle.mtx,13681,13681,676515,0.220461,0.169705,0.172537,0.300122,0.199009,0.221661,0.226404,0.227894
cca.mtx,49152,49152,139264,0.220202,0.22829,0.228189,0.22341,0.226967,0.221503,0.233805,0.231227
ccc.mtx,49152,49152,147456,0.220937,0.227626,0.228076,0.223409,0.227702,0.223523,0.224981,0.222593
cdde1.mtx,961,961,4681,0.01632,0.043125,0.038148,0.030008,0.032648,0.015175,0.014951,0.015032
cdde2.mtx,961,961,4681,0.016396,0.223477,0.038112,0.029936,0.032699,0.015099,0.015167,0.015175
cdde3.mtx,961,961,4681,0.016421,0.04296,0.038048,0.030064,0.032704,0.015268,0.015385,0.015158
cdde4.mtx,961,961,4681,0.016328,0.043128,0.038143,0.030048,0.03276,0.015217,0.015015,0.01515
cdde5.mtx,961,961,4681,0.016396,0.042976,0.038128,0.029995,0.03263,0.01531,0.014964,0.01515
cdde6.mtx,961,961,4681,0.016371,0.224068,0.038232,0.03008,0.032744,0.015209,0.015209,0.015116
cegb2802.mtx,2802,2802,277362,0.055816,0.114329,0.111697,0.146249,0.120617,0.050865,0.046849,0.222302
cegb2919.mtx,2919,2919,321543,0.073625,0.130721,0.133905,0.222955,0.139097,0.067555,0.061561,
cegb3024.mtx,3024,3024,79848,0.21908,0.045482,0.045874,0.064216,0.047353,0.223885,0.03013,0.03016
cegb3306.mtx,3306,3306,74916,,0.046097,0.045218,0.060602,0.045942,0.22735,0.226004,0.027121
celegans_metabolic.mtx,453,453,4065,0.061242,0.224148,0.042979,,0.04804,0.054545,0.048297,0.21996
celegansneural.mtx,297,297,2345,0.022573,0.040871,0.037462,0.0411,0.223364,0.020968,0.019941,0.019731
cell1.mtx,7055,7055,34855,0.019238,0.050079,0.226528,0.034559,0.038669,0.017715,0.017994,0.227898
cell2.mtx,7055,7055,34855,0.01937,0.050095,0.226548,0.034543,0.038853,0.017751,0.018005,0.224373
cep1.mtx,1521,4769,8233,0.0176,0.047432,0.041612,0.033232,0.035327,0.016118,0.015562,0.015621
cfd1.mtx,70656,70656,1828364,0.223304,0.320431,0.316232,0.226272,0.397225,0.469918,0.460827,0.463527
cfd2.mtx,123440,123440,3087898,0.21941,0.508844,0.504172,0.272226,0.648757,0.45754,0.456546,0.463471
ch3-3-b1.mtx,18,9,36,0.015872,0.032018,0.034304,0.023648,0.024264,0.014792,0.014608,0.014824
ch3-3-b2.mtx,6,18,18,0.015832,0.223657,0.030661,0.024096,0.023968,0.014776,0.014792,0.014664
ch4-4-b1.mtx,72,16,144,0.015872,0.224767,0.034192,0.023448,0.02728,0.014856,0.01492,0.014704
ch4-4-b2.mtx,96,72,288,0.016048,0.223739,0.03004,0.02424,0.03016,0.014976,0.015048,0.014888
ch4-4-b3.mtx,24,96,96,0.016,0.22357,0.035528,0.024856,0.025552,0.01496,0.014896,0.014872
ch5-5-b1.mtx,200,25,400,0.015805,0.034384,0.036184,0.025632,0.031436,0.01467,0.014712,0.01464
ch5-5-b2.mtx,600,200,1800,0.016034,0.041779,0.032872,0.0264,0.032856,0.015104,0.015074,0.014974
ch5-5-b3.mtx,600,600,2400,0.016152,0.033944,0.038544,0.027208,0.032416,0.015285,0.015192,0.01515
ch5-5-b4.mtx,120,600,600,0.016392,0.043392,0.03456,0.025786,0.030488,0.015208,0.01476,0.014848
ch6-6-b1.mtx,450,36,900,0.015781,0.035156,0.03668,0.025504,0.032295,0.014796,0.014897,0.01483
ch6-6-b2.mtx,2400,450,7200,0.017272,0.04376,0.035416,0.027352,0.034968,0.015639,0.015958,0.015706
ch6-6-b3.mtx,5400,2400,21600,0.018484,0.037947,0.042848,0.029576,0.225262,0.016779,0.016882,0.016958
ch6-6-b4.mtx,4320,5400,21600,0.018265,0.047928,0.04092,0.221906,0.036768,0.016725,0.016767,0.017095
ch6-6-b5.mtx,720,4320,4320,0.016783,0.223898,0.039872,0.028624,0.033816,0.015621,0.015458,0.015351
ch7-6-b1.mtx,630,42,1260,0.015789,0.03555,0.0372,0.025737,0.03292,0.014889,0.014897,0.014838
ch7-6-b2.mtx,4200,630,12600,0.018434,0.226321,0.03771,0.028896,0.036657,0.016543,0.016598,0.016758
ch7-6-b3.mtx,12600,4200,50400,,0.042272,0.226604,0.033552,0.226314,0.020493,0.228421,0.224506
ch7-6-b4.mtx,15120,12600,75600,0.221481,0.05688,0.048112,0.224175,0.049976,0.225177,0.022548,0.022729
ch7-6-b5.mtx,5040,15120,30240,0.019115,0.043608,0.045192,0.222345,0.03848,0.017634,0.017645,0.017703
ch7-7-b1.mtx,882,49,1764,0.015983,0.035618,0.03772,0.025592,0.033331,0.014737,0.014737,0.014746
ch7-7-b2.mtx,7350,882,22050,0.019385,0.04792,0.038808,0.224015,0.038223,0.017373,0.017751,0.017823
ch7-7-b5.mtx,35280,52920,211680,0.220777,0.227408,0.227183,0.225569,0.227354,0.220444,0.219913,0.219263
ch7-8-b1.mtx,1176,56,2352,0.016236,0.036126,0.037995,0.025784,0.033464,0.014676,0.014661,0.014889
ch7-8-b2.mtx,11760,1176,35280,0.020628,0.050328,0.226882,0.032427,0.039792,0.019752,0.020431,0.220804
ch7-8-b3.mtx,58800,11760,235200,0.220753,0.221251,0.223826,0.220912,0.22385,0.221029,0.221797,0.221746
ch7-8-b4.mtx,141120,58800,705600,0.21989,0.232746,0.219698,0.21981,0.219242,0.219776,0.220335,0.22074
ch7-8-b5.mtx,141120,141120,846720,0.219553,0.21993,0.235442,0.219898,0.25389,0.219548,0.219364,0.2195
ch7-9-b1.mtx,1512,63,3024,0.016825,0.223819,0.038608,0.02608,0.034424,0.014973,0.014914,0.014981
ch7-9-b2.mtx,17640,1512,52920,0.220321,0.05384,0.043963,0.037074,0.049379,0.022654,0.223926,0.022653
ch7-9-b3.mtx,105840,17640,423360,0.222825,0.229783,0.228126,0.224844,0.228538,0.459674,0.459208,0.462511
ch7-9-b4.mtx,317520,105840,1587600,0.220418,0.468844,0.375763,0.21961,0.443187,0.220408,0.550332,0.499211
ch7-9-b5.mtx,423360,317520,2540160,0.245986,0.530252,0.614429,0.29513,0.682942,0.243499,0.259036,0.480232
ch8-8-b1.mtx,1568,64,3136,0.016758,0.224454,0.038824,0.025936,0.034592,0.222004,0.01515,0.015032
ch8-8-b2.mtx,18816,1568,56448,0.220581,0.054779,0.225812,0.037376,0.225122,0.222986,0.220298,0.222634
ch8-8-b3.mtx,117600,18816,470400,0.220594,0.228471,0.228722,0.225938,0.228616,0.220306,0.228111,0.224853
ch8-8-b4.mtx,376320,117600,1881600,0.22025,0.547117,0.437579,0.23429,0.52034,0.220259,0.478448,0.464348
ch8-8-b5.mtx,564480,376320,3386880,0.440495,0.750615,0.891095,0.59656,1.001877,0.560533,0.342914,0.58293
Chebyshev1.mtx,261,261,2319,0.071144,0.043414,0.043912,,0.05084,0.059395,0.051951,0.219878
Chebyshev2.mtx,2053,2053,18447,0.463699,0.223804,0.113929,0.062305,,0.37011,0.315829,0.314077
Chebyshev3.mtx,4101,4101,36879,0.912095,0.152457,0.22557,0.087673,0.057147,0.725961,0.620483,0.622763
Chebyshev4.mtx,68121,68121,5377761,16.500811,22.212854,22.599213,1.989029,3.177891,14.620897,11.464881,11.477537
Chem97Zt.mtx,2541,31022,62044,0.236404,0.090706,0.091586,0.379271,0.065145,0.209595,0.222308,0.184911
Chem97ZtZ.mtx,2541,2541,7361,,0.042961,0.224836,,0.041209,0.03209,0.226493,0.030065
chem_master1.mtx,40401,40401,201201,0.220835,0.225564,0.227809,0.054094,0.225213,0.224677,,0.036107
chesapeake.mtx,39,39,340,0.021472,0.223421,0.033729,0.037929,0.028993,0.01972,0.01884,0.018824
Chevron1.mtx,37365,37365,330633,0.043163,0.223638,0.092268,0.221903,0.223076,0.222861,0.228164,0.2253
Chevron2.mtx,90249,90249,803173,0.222791,0.227195,0.227268,0.224847,0.226834,0.471871,0.463528,0.467082
Chevron3.mtx,381381,381381,3413113,0.282749,0.741485,0.612611,0.323454,0.717085,0.460462,0.458168,0.456408
Chevron4.mtx,711450,711450,6376412,0.508682,1.341473,1.081044,0.563906,1.376385,0.798153,,0.811666
chipcool0.mtx,20082,20082,281150,0.042041,0.227257,0.226656,0.223334,0.226968,,0.039597,0.039541
chipcool1.mtx,20082,20082,281150,0.041569,0.226489,0.226714,0.224455,0.226708,,0.045706,0.041667
ch.mtx,3700,8291,24102,0.219341,0.050289,0.22579,0.058561,0.040387,0.230234,0.224325,0.027736
circuit_1.mtx,2624,2624,35823,0.574129,0.218916,0.21678,0.082897,0.057217,0.456504,0.394609,0.391775
circuit204.mtx,1020,1020,5883,0.019318,0.044721,0.039289,0.037525,0.224698,0.017928,0.017314,0.017405
circuit_2.mtx,4510,4510,21199,0.273916,0.097194,0.225579,0.081581,0.05689,0.234461,0.204089,0.204608
circuit_3.mtx,12127,12127,48137,0.48124,0.165779,0.160675,0.067281,0.062265,0.411798,0.356688,0.354013
circuit_4.mtx,80209,80209,307604,1.409873,0.669268,0.653772,0.224596,0.228594,1.427519,1.270155,1.269802
circuit5M_dc.mtx,3523317,3523317,19194193,2.186033,5.014685,4.24731,2.482302,5.081302,2.514875,2.363316,2.37341
cis-n4c6-b13.mtx,6300,25605,88200,0.02368,0.049081,0.048764,0.038441,0.047041,0.022816,0.221046,0.22469
cis-n4c6-b14.mtx,920,6300,13800,0.018788,0.040729,0.036921,0.221422,0.034329,0.017696,0.016872,0.016725
cis-n4c6-b15.mtx,60,920,960,0.018672,0.031011,0.035033,0.032753,0.029721,0.016792,0.016672,0.016672
cis-n4c6-b1.mtx,210,21,420,0.015798,0.034392,,0.02533,0.031417,0.014611,0.014687,0.014678
cis-n4c6-b2.mtx,1330,210,3990,0.01659,0.223411,0.034232,0.026744,0.033833,0.01522,0.015058,0.015023
cis-n4c6-b3.mtx,5970,1330,23880,0.018965,,0.043281,0.029753,0.225997,0.016871,0.017387,0.017157
cis-n4c6-b4.mtx,20058,5970,100290,0.220513,0.060251,0.051537,0.223204,0.057041,0.221009,0.219854,0.220283
citationCiteseer.mtx,268495,268495,2313294,0.634801,0.626617,0.60524,0.59456,0.769963,0.612032,0.571178,0.570026
cit-HepPh.mtx,34546,34546,421578,0.121081,0.1177,0.226195,0.223307,0.225465,0.222219,0.22151,0.220998
cit-HepTh.mtx,27770,27770,352807,0.220135,,0.225859,0.21069,,0.221017,0.22058,0.220564
Cities.mtx,55,46,1342,0.024674,0.032267,0.032385,0.044369,0.222324,0.219388,0.023467,0.023475
cit-Patents.mtx,3774768,3774768,16518948,3.367608,4.522744,4.28286,3.632427,5.358443,3.496232,3.589833,3.65633
ck104.mtx,104,104,992,0.017664,0.03209,0.033716,0.031848,0.028384,0.016136,0.01588,0.016054
ck400.mtx,400,400,2860,0.017659,0.221907,0.037641,0.032736,0.033328,0.016663,0.016093,0.01611
ck656.mtx,656,656,3884,0.017634,,0.037609,0.031176,0.033614,0.016413,0.016258,0.016253
ckt11752_dc_1.mtx,49702,49702,333029,0.754162,0.244371,0.247699,0.222043,0.119731,0.616888,,0.514223
ckt11752_tr_0.mtx,49702,49702,333029,0.754402,0.243851,0.249379,0.222533,0.224745,0.621661,0.515147,0.510519
cnr-2000.mtx,325557,325557,3216152,0.875012,0.831156,0.811635,0.576296,0.896909,0.841702,,0.724665
co2010.mtx,201062,201062,974574,0.219595,0.29742,0.26762,0.219235,0.314581,0.461189,0.457223,0.460755
co5.mtx,5774,12325,57993,0.112681,0.224683,0.069417,0.158304,0.057593,0.093961,0.090662,0.090801
co9.mtx,10789,22924,109651,0.122274,0.086449,0.084993,0.163949,0.074838,0.102935,0.09709,0.096994
coater1.mtx,1348,1348,19457,0.026422,0.046105,0.039378,0.064673,0.036721,0.223272,0.023014,0.223168
coater2.mtx,9540,9540,207308,0.037072,0.074433,0.226413,,0.079929,0.040737,0.037845,0.038174
coAuthorsCiteseer.mtx,227320,227320,1628268,0.44071,0.421885,0.387341,0.298676,0.501175,0.642027,0.513385,0.457505
coAuthorsDBLP.mtx,299067,299067,1955352,0.28214,0.522775,0.479295,0.391069,0.620361,0.47841,0.455888,0.548411
commanche_dual.mtx,7920,7920,31680,0.019583,0.040008,0.045154,0.22391,0.039689,0.017967,,
complex.mtx,1023,1408,46463,0.218758,0.063305,0.06098,0.173706,0.053665,,0.080666,0.081015
cool.mtx,1500,1500,97645,0.056689,0.056104,0.057433,0.221948,0.058897,0.051265,0.049633,0.221978
CO.mtx,221119,221119,7666057,0.539287,1.246161,1.265122,0.623953,1.764561,0.761982,0.758152,0.757262
cond-mat-2003.mtx,31163,31163,240058,0.220631,0.226109,0.226685,,0.226107,0.225391,0.227876,0.225551
cond-mat-2005.mtx,40421,40421,351386,0.220786,0.115435,0.228043,0.223723,0.227363,0.221247,0.226392,0.223317
cond-mat.mtx,16726,16726,95188,0.04248,0.061697,0.054065,0.078106,0.057201,0.226623,0.035369,0.228558
conf5_0-4x4-10.mtx,3072,3072,119808,0.219269,0.051009,0.047513,0.047945,0.054905,,0.222534,0.223511
conf5_0-4x4-14.mtx,3072,3072,119808,0.026309,0.051208,0.0474,0.048057,,0.024307,0.02363,0.023509
conf5_0-4x4-18.mtx,3072,3072,119808,0.219397,0.051352,0.047351,0.048129,0.224035,,0.023441,0.023441
conf5_0-4x4-22.mtx,3072,3072,119808,0.219396,0.051049,0.047345,,0.054849,0.220447,0.023409,0.0234
conf5_0-4x4-26.mtx,3072,3072,119808,0.219408,0.051425,0.047398,0.048065,0.223512,0.024298,0.023428,0.023471
conf5_4-8x8-05.mtx,49152,49152,1916928,,0.315625,0.269932,0.224014,0.434263,0.220728,0.117775,0.219972
conf5_4-8x8-10.mtx,49152,49152,1916928,0.219774,0.315322,0.269612,0.223386,0.433534,0.223086,0.221853,0.220461
conf5_4-8x8-15.mtx,49152,49152,1916928,,0.315078,0.269908,0.22326,0.43327,0.22474,0.222934,0.225561
conf5_4-8x8-20.mtx,49152,49152,1916928,0.110121,0.315076,0.269756,0.224095,0.433582,0.22094,0.504303,0.546811
conf6_0-4x4-20.mtx,3072,3072,119808,0.21901,0.051393,0.047473,0.048001,0.224195,0.024454,0.023397,0.224127
conf6_0-4x4-30.mtx,3072,3072,119808,0.218995,0.051184,0.047547,0.04796,0.054904,0.024347,0.023345,0.023441
conf6_0-8x8-20.mtx,49152,49152,1916928,0.110441,0.315651,0.269747,0.224282,0.433798,0.219713,0.117429,0.220047
conf6_0-8x8-30.mtx,49152,49152,1916928,,0.314107,0.269802,0.224232,0.433652,0.223884,0.22109,0.223079
conf6_0-8x8-80.mtx,49152,49152,1916928,0.11056,0.31473,0.269562,0.224134,0.432652,0.223933,0.223117,0.220664
connectus.mtx,512,394792,1127525,31.493644,51.330322,52.257718,38.376494,1.031513,26.680638,22.966303,23.047806
consph.mtx,83334,83334,6010480,0.30789,1.279867,1.3045,0.420084,1.63072,0.582985,0.579792,0.57404
cont11_l.mtx,1468599,1961394,5382999,0.804168,1.748377,1.372509,0.927449,1.6698,,0.867584,0.863548
cont1_l.mtx,1918399,1921596,7031999,0.946289,2.207309,1.658856,1.105666,2.123069,1.197606,1.13044,1.283318
cont-201.mtx,80595,80595,438795,0.220112,0.227992,0.228372,0.224944,0.227682,0.459499,0.476621,0.460697
cont-300.mtx,180895,180895,988195,0.219726,0.271618,0.261338,0.219522,0.298499,0.464579,0.453164,0.457485
cop20k_A.mtx,121192,121192,2624331,0.221218,0.462333,0.450172,0.866904,1.251002,0.218027,0.217684,0.218884
coPapersCiteseer.mtx,434102,434102,32073440,1.833703,12.997749,13.080432,3.193367,12.056811,2.329052,2.103406,2.098396
coPapersDBLP.mtx,540486,540486,30491458,2.002307,9.418954,9.505915,3.138558,10.575089,2.743583,2.530259,2.524875
copter1.mtx,17222,17222,211064,0.219347,0.223733,0.223443,0.058155,,0.225212,0.033525,0.225062
copter2.mtx,55476,55476,759952,0.220473,0.22551,0.225165,0.224971,0.225748,0.221736,0.22325,0.222307
CoupCons3D.mtx,416800,416800,22322336,1.006124,3.338688,4.10425,1.343472,5.232864,1.196223,1.157574,1.159232
coupled.mtx,11341,11341,98523,0.637721,0.228786,0.222195,0.103265,0.073265,0.549108,0.473128,0.468134
cq5.mtx,5048,11748,51571,0.105466,0.065627,0.066921,0.223907,0.057025,0.086213,0.224043,0.083698
cq9.mtx,9278,21534,96653,0.109617,0.082649,0.084409,0.222456,0.069749,0.092514,,0.223503
cr42.mtx,905,1513,6614,0.016792,0.224505,0.03768,0.034009,0.03401,0.015747,0.015343,0.015394
crack_dual.mtx,20141,20141,60086,0.220172,0.060121,0.050468,0.223385,,0.227649,0.225877,0.22846
crack.mtx,10240,10240,60760,0.02096,0.051497,0.225734,0.039273,0.22588,,0.019857,0.019908
crankseg_1.mtx,52804,52804,10614210,0.926891,4.911835,4.937187,1.653876,4.582975,0.736164,0.723756,0.722188
crankseg_2.mtx,63838,63838,14148858,1.144993,7.010329,7.053362,1.951416,6.259563,1.232888,0.908956,0.909414
crashbasis.mtx,160000,160000,1750416,0.219185,0.381427,0.31853,0.21965,0.404755,0.230648,,0.461665
crew1.mtx,135,6469,46950,0.196575,0.099021,0.095793,0.391827,0.05172,0.173146,0.220591,0.161953
crplat2.mtx,18010,18010,960946,0.066435,0.219114,0.220746,0.123656,0.249098,0.223603,0.224922,0.222581
cryg10000.mtx,10000,10000,49699,0.020654,0.053432,0.226391,0.035664,0.046492,,0.222865,0.223879
cryg2500.mtx,2500,2500,12349,0.017703,0.044944,0.041221,0.031072,0.035787,0.015815,0.01611,0.016017
crystk01.mtx,4875,4875,315891,0.041096,0.10052,0.101716,0.222663,0.109946,0.222431,0.038541,0.038493
crystk02.mtx,13965,13965,968583,0.06575,0.232226,0.234577,0.117665,0.278418,0.223037,0.22453,0.221784
crystk03.mtx,24696,24696,1751178,0.111823,0.392019,0.397539,0.223618,0.48398,0.111466,0.109595,0.227461
crystm01.mtx,4875,4875,105339,0.0248,0.049616,0.04959,0.050064,0.224087,0.023836,0.222104,0.220734
crystm02.mtx,13965,13965,322905,0.0394,0.087798,,0.062854,0.225655,0.039514,0.222524,0.039964
crystm03.mtx,24696,24696,583770,0.058708,0.129993,,0.088542,0.225682,0.225545,0.231508,0.222612
cs4.mtx,22499,22499,87716,0.221541,0.058859,0.055029,0.043184,0.056287,0.224634,0.221665,0.223924
CSphd.mtx,1882,1882,1740,0.219361,0.055896,,0.037936,0.224605,0.024271,0.022092,0.022149
ct2010.mtx,67578,67578,336352,0.221452,0.22799,0.229381,0.224585,0.228898,0.455267,0.452933,0.456087
ct20stif.mtx,52329,52329,2698463,0.219418,0.542212,0.547834,0.275396,0.674597,0.215847,0.221992,0.221321
cti.mtx,16840,16840,96464,0.220772,0.058605,0.053952,0.224105,0.05144,0.023251,0.224076,0.22429
CurlCurl_0.mtx,11083,11083,113343,0.221576,0.055713,0.052417,0.224802,0.054536,0.221653,0.220471,0.220456
CurlCurl_1.mtx,226451,226451,2472071,0.219794,0.47682,0.429228,0.242546,0.543261,0.544868,0.540205,0.567329
CurlCurl_2.mtx,806529,806529,8921789,0.636973,1.594869,1.427292,0.830351,1.885479,0.708274,0.715352,0.715148
CurlCurl_3.mtx,1219574,1219574,13544618,0.95388,2.397443,2.097569,1.247906,2.845431,1.080657,1.088471,1.164539
CurlCurl_4.mtx,2380515,2380515,26515867,1.847887,4.642638,4.143277,2.409327,5.535912,2.127869,2.131798,2.132324
curtis54.mtx,54,54,291,0.017792,0.037528,0.033828,0.03092,0.030021,0.01684,0.01604,0.016032
cvxbqp1.mtx,50000,50000,349968,0.220267,0.226688,0.226721,0.223408,,0.22116,0.220719,0.223065
cvxqp3.mtx,17500,17500,122462,0.028594,0.225221,,0.045016,0.059056,0.223924,0.222997,0.028857
cyl6.mtx,13681,13681,714241,0.220337,0.224843,0.190174,0.351505,0.219081,0.178884,0.221199,0.222572
cz10228.mtx,10228,10228,102876,0.219567,0.056096,0.050472,0.055768,0.224556,0.223637,0.222725,0.223467
cz1268.mtx,1268,1268,12786,0.020935,0.043227,0.03872,,0.034392,0.019268,0.018943,0.018864
cz148.mtx,148,148,1527,0.022224,0.040183,0.036008,0.0404,0.03156,0.020118,0.019472,0.019588
cz20468.mtx,20468,20468,206076,0.037848,0.079808,0.069616,0.224136,0.225635,0.036087,0.035649,0.035553
cz2548.mtx,2548,2548,25674,0.022397,0.046537,0.040883,0.046377,0.036422,0.020379,0.019974,0.01997
cz308.mtx,308,308,3182,0.020663,0.040348,0.036406,0.043003,0.222689,0.018923,0.018476,0.018624
cz40948.mtx,40948,40948,412148,0.221666,0.226509,0.227135,0.091575,0.119632,0.225444,0.225298,0.225462
cz5108.mtx,5108,5108,51412,0.219963,0.049599,0.043751,0.050335,0.224094,0.022204,0.021451,
cz628.mtx,628,628,6346,0.020478,0.041451,0.037034,,0.03241,0.019041,0.018661,0.018747
D_10.mtx,460,816,7614,0.024445,0.038173,0.036646,0.221219,0.033137,0.022673,0.023671,0.023465
D_11.mtx,169,461,2952,0.0241,0.037381,0.036686,0.046465,0.222476,0.022656,0.02292,0.022792
D_5.mtx,434,115,1832,0.016169,0.041523,0.037317,0.031409,0.032888,0.015007,0.014914,0.014998
D6-6.mtx,120576,23740,146880,0.220219,0.219714,0.219611,0.220295,0.220299,,0.459398,0.452488
D_6.mtx,970,435,6491,0.018046,0.223248,0.038125,0.034511,0.033264,0.017019,0.016438,0.016531
D_7.mtx,1270,971,12714,0.019519,0.222987,0.039093,0.039054,0.222682,0.018097,0.017684,0.017651
D_8.mtx,1132,1271,14966,0.021397,0.040893,0.038789,0.042355,0.224289,0.019624,0.018796,0.01888
D_9.mtx,815,1133,12395,0.022581,0.040913,0.037645,0.04345,0.222674,0.021136,0.02208,0.022339
dano3mip.mtx,3202,15851,81633,0.137891,0.080296,0.224699,0.249689,0.055246,0.120907,0.222405,0.100826
darcy003.mtx,389874,389874,2101242,0.270961,0.624163,0.450594,0.312577,0.613899,0.273191,0.283845,0.285076
data.mtx,2851,2851,30186,0.019781,0.045424,0.042056,0.038942,0.036546,0.017962,0.017365,0.017424
dawson5.mtx,51537,51537,1010777,0.220072,0.227664,0.227985,0.225392,0.232937,0.219886,0.219389,0.220914
dbic1.mtx,43200,226317,1081843,0.447562,0.335809,0.329929,0.55237,0.345618,0.639392,0.330726,0.602346
dbir1.mtx,18804,45775,1077025,0.776452,1.767808,1.763687,0.839972,0.56337,0.727162,0.866763,
dbir2.mtx,18906,45877,1158159,1.08882,1.848727,1.86396,1.016391,0.608163,1.015285,0.841625,0.854218
dblp-2010.mtx,326186,326186,1615400,0.274881,0.456266,0.40937,0.365946,0.543642,0.527986,0.573961,0.276885
dc1.mtx,116835,116835,766396,30.075999,89.05705,88.037549,2.36717,0.454482,26.967158,21.345847,21.344536
dc2.mtx,116835,116835,766396,30.03496,89.359131,88.621368,2.364834,0.455505,26.966615,21.39838,21.359139
dc3.mtx,116835,116835,766396,30.037216,88.80188,89.079705,2.362265,0.454825,27.02325,21.344427,21.384852
d_dyn1.mtx,87,87,238,0.015936,,0.035721,0.026913,0.031226,0.014832,0.01496,0.014784
d_dyn.mtx,87,87,238,0.015881,0.222974,0.035705,0.026953,0.031377,0.014624,0.014744,0.014616
de063155.mtx,852,1848,4913,0.020817,0.045346,0.039387,0.040944,0.035649,0.019402,0.018611,0.01856
de063157.mtx,936,1908,5119,0.020945,0.045785,0.03985,0.039601,0.035489,0.019394,0.01856,0.018704
de080285.mtx,936,1908,5082,0.020873,0.045978,0.039648,0.040098,0.035791,0.019688,0.025494,0.018636
de2010.mtx,24115,24115,116056,0.221103,0.22692,0.22722,0.223464,0.066269,0.226385,0.034657,0.034625
debr.mtx,1048576,1048576,4194298,0.629832,1.479023,1.738385,0.68829,1.320177,0.630065,0.654213,0.654622
degme.mtx,185501,659415,8127528,161.061093,196.46838,191.048394,13.660329,2.845995,142.459989,109.2667,109.269793
delaunay_n10.mtx,1024,1024,6112,0.017912,0.042307,0.038553,0.032264,0.03368,0.016742,0.016068,0.016185
delaunay_n11.mtx,2048,2048,12254,0.019256,0.044312,0.040785,0.033659,0.035886,0.017334,0.016775,0.016817
delaunay_n12.mtx,4096,4096,24528,0.020126,0.047161,0.042769,0.222126,0.037281,0.017907,0.017693,0.01771
delaunay_n13.mtx,8192,8192,49094,0.0216,0.050809,0.045921,0.038219,0.039688,0.222166,0.221355,0.2225
delaunay_n14.mtx,16384,16384,98244,0.220511,0.061831,0.056417,0.045537,0.226457,0.223064,0.219663,0.223124
delaunay_n15.mtx,32768,32768,196548,0.035201,0.085121,0.227545,0.058121,0.227592,0.225104,0.221743,0.221182
delaunay_n16.mtx,65536,65536,393150,0.219523,0.219967,0.219427,0.218454,0.219757,0.220975,0.219237,0.220244
delaunay_n17.mtx,131072,131072,786352,0.224083,0.245355,0.226361,0.222777,0.244021,0.219572,0.219164,0.219212
delaunay_n18.mtx,262144,262144,1572792,0.220035,0.485984,0.451575,0.230488,0.447311,,0.45385,0.227968
delaunay_n19.mtx,524288,524288,3145646,0.341605,1.077193,1.033345,0.427535,0.856334,,0.369989,0.37253
delaunay_n20.mtx,1048576,1048576,6291372,0.664371,2.104697,2.018288,0.814325,1.675106,0.677085,0.726944,0.728974
delaunay_n21.mtx,2097152,2097152,12582816,1.30858,4.15785,3.992143,1.589017,3.312516,1.328308,1.423064,1.423877
delaunay_n22.mtx,4194304,4194304,25165738,2.598465,8.252857,7.939685,3.166188,6.577254,2.647456,2.864032,2.829361
delaunay_n23.mtx,8388608,8388608,50331568,5.180324,16.457914,15.846593,6.270452,13.121689,5.341548,5.686682,5.672394
delf.mtx,3170,6654,15397,0.020968,0.048873,0.042297,0.221859,0.037904,0.222726,0.018587,0.018658
Delor295K.mtx,295734,1823928,2401323,0.218827,0.561632,0.434286,0.258972,0.585017,0.231364,,0.491257
Delor338K.mtx,343236,887058,4211599,0.287188,0.743611,0.681674,0.379462,0.920254,0.329446,0.333254,0.332756
Delor64K.mtx,64719,1785345,652140,0.218506,0.218875,0.218463,0.218211,0.218627,0.221426,0.222013,0.219931
deltaX.mtx,68600,21961,247424,0.222126,0.227459,0.227346,0.224626,0.227323,,0.223421,0.225855
denormal.mtx,89400,89400,1156224,0.221587,0.245039,0.226867,0.224053,0.264148,0.45349,,
descriptor_xingo6u.mtx,20738,20738,73916,0.220603,0.060811,0.052465,0.049705,0.054321,0.028396,0.224003,0.221114
deter0.mtx,1923,5468,11173,0.021944,0.222496,0.042873,0.040873,0.039273,0.019638,0.01944,0.019336
