mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
deter1.mtx,5527,15737,32187,0.219101,0.223097,0.0711644,0.052689,0.113346,0.220824,0.0369714,0.220404
deter2.mtx,6095,17313,35731,0.0386248,0.223748,0.224619,0.0550694,0.129527,0.039057,0.0391672,0.0392006
deter3.mtx,7647,21777,44547,0.0436567,0.223347,0.224066,0.0590902,0.223716,0.0456488,0.0436471,0.0435797
deter4.mtx,3235,9133,19231,0.218946,0.0682144,0.0641692,0.0447289,0.223919,0.220879,0.220202,0.220464
deter5.mtx,5103,14529,29715,0.0357606,0.223262,,0.0522488,0.110602,0.220052,0.037772,0.220324
deter6.mtx,4255,12113,24771,0.0333926,0.222986,0.0678411,0.0484329,0.105134,0.0346607,0.0352274,0.220084
deter7.mtx,6375,18153,37131,0.218867,0.223411,0.224817,0.0548543,0.131221,0.0419288,0.0416886,0.0420006
deter8.mtx,3831,10905,22299,0.218875,0.0762644,0.0665132,0.0466567,0.223585,0.220671,0.220138,0.220324
df2177.mtx,630,10358,22336,0.21805,0.0474737,0.0492246,0.061745,0.0716091,0.0267205,0.0245261,0.0244805
diag.mtx,2559,2559,8184,0.0217031,0.0735921,0.062761,0.221905,0.0471846,0.0195774,0.0197179,0.0197503
dictionary28.mtx,52652,52652,178076,0.220026,0.230062,0.21995,0.21995,0.545402,0.220012,0.220075,0.220137
dielFilterV2clx.mtx,607232,607232,25309272,4.92175,8.32861,8.98409,5.20973,46.9014,4.6811,4.54496,4.54438
dielFilterV2real.mtx,1157456,1157456,48538952,9.52951,15.7663,17.1441,10.003,89.7065,8.98434,8.71859,8.71811
dielFilterV3clx.mtx,420408,420408,32886208,6.03748,12.4521,12.6533,6.38212,73.2309,5.89164,5.51613,5.5173
divorce.mtx,50,9,225,0.0166824,0.054497,0.0494007,0.22014,0.222083,0.0172634,0.0183603,0.0182318
dixmaanl.mtx,60000,60000,299998,0.219475,0.435975,0.445199,0.219204,0.745828,0.219355,0.220483,0.219468
DK01R.mtx,903,903,11766,0.0218108,0.0518167,0.0480567,0.0388242,0.0508488,0.0212483,0.0225704,0.0225337
dolphins.mtx,62,62,318,0.0175244,0.0580889,0.0500086,0.033612,0.0369686,0.0182318,0.0197844,0.0197729
d_pretok.mtx,182730,182730,1641672,0.460927,0.950031,0.899622,0.472616,3.05517,0.451111,0.463303,0.463231
d_ss.mtx,53,53,149,0.0168255,0.0664649,0.0548968,0.0300602,0.22214,0.0157812,0.0163876,0.0164129
dtoc.mtx,24993,24993,69972,0.221367,0.227603,0.228163,0.222705,0.242219,0.221744,0.220897,0.220545
Dubcova1.mtx,16129,16129,253009,0.219419,0.219327,0.218809,0.219803,0.443454,0.218913,0.218915,0.218423
Dubcova2.mtx,65025,65025,1030225,0.26843,0.545591,0.493407,0.305195,1.87223,0.264215,0.264871,0.265079
Dubcova3.mtx,146689,146689,3636649,0.762178,1.35373,1.45703,0.82491,5.83521,0.7305,0.74016,0.740475
dw1024.mtx,2048,2048,10114,0.0210698,0.065929,0.0582169,0.22228,0.0566677,0.0179733,0.0184102,0.0183833
dw2048.mtx,2048,2048,10114,0.0209939,0.065825,0.0583049,0.222603,0.0566888,0.0180163,0.0185922,0.0184324
dw256A.mtx,512,512,2480,0.0178531,0.0642407,0.0558408,0.221234,0.0398634,0.0165138,0.0171034,0.0171875
dw256B.mtx,512,512,2500,0.0178698,0.063961,0.0557207,0.221786,0.0405019,0.0165479,0.0172322,0.0171285
dw4096.mtx,8192,8192,41746,0.0355764,0.225306,0.22423,0.0445694,0.123853,0.220812,0.221051,0.221243
dw8192.mtx,8192,8192,41746,0.220627,0.223843,0.224976,0.0445314,0.123782,0.22083,0.220891,0.221603
dwa512.mtx,512,512,2480,0.0178277,0.0642409,0.0556969,0.220871,0.0399446,0.0165056,0.0171205,0.0171118
dwb512.mtx,512,512,2500,0.0178192,0.0640649,0.0557127,,0.0403582,0.0166662,0.0172045,0.0171118
dwg961a.mtx,961,961,3405,0.0185328,0.068569,0.0519766,0.0432804,0.0514007,0.0169687,0.0176254,0.0176003
dwg961b.mtx,961,961,10591,0.0215414,0.0536167,0.0504567,0.221379,0.0504566,0.0211363,0.0230759,0.0230564
dwt_1005.mtx,1005,1005,8621,0.0219905,0.0565901,0.0538798,0.039416,0.050128,0.0223682,0.0243016,0.0244213
dwt_1007.mtx,1007,1007,8575,0.0192159,0.0584905,0.0511141,,0.0511681,0.0189056,0.0200259,0.0199919
dwt_1242.mtx,1242,1242,10426,0.0194725,0.0580167,0.0534807,0.220777,0.0529767,0.019175,0.0204091,0.0204892
dwt_162.mtx,162,162,1182,0.0170697,0.0534247,0.0495446,0.0325524,0.221836,0.0179286,0.0194163,0.0193683
dwt_193.mtx,193,193,3493,0.0203042,0.0456568,0.0441527,0.0433126,0.222674,0.0188972,0.0194404,0.0194082
dwt_198.mtx,198,198,1392,0.0171539,0.0536411,0.0513369,0.220324,0.0380985,0.0179825,0.019091,0.0192166
dwt_209.mtx,209,209,1743,0.0191762,0.055593,0.0488888,0.220095,0.222825,0.0197146,0.0214565,0.0215044
dwt_221.mtx,221,221,1629,0.0173474,0.0548808,0.0497127,0.220713,0.0386807,0.0182152,0.0193938,0.0195281
dwt_234.mtx,234,234,834,0.01707,0.073401,0.053753,0.0306538,0.0410887,0.0178027,0.0187459,0.0187118
dwt_245.mtx,245,245,1461,0.0172635,0.0649531,0.0516889,0.2206,0.0397088,0.0181979,0.0194782,0.0193518
dwt_2680.mtx,2680,2680,25026,0.219581,0.0590249,0.053873,0.0400889,0.0769878,0.220512,0.220139,0.220454
dwt_307.mtx,307,307,2523,0.0175076,0.054529,0.0503207,0.220426,0.0385606,0.0184002,0.0197285,0.0196644
dwt_310.mtx,310,310,2448,0.0172383,0.0529528,0.048369,,0.0380699,0.0181815,0.0194403,0.0192001
dwt_346.mtx,346,346,3226,0.0196887,0.058817,0.052489,0.0365936,0.0381609,0.0202644,0.0220804,0.0220564
dwt_361.mtx,361,361,2953,0.0175077,0.0555129,0.0492328,0.220575,0.0386359,0.0182152,0.0193519,0.0194614
dwt_419.mtx,419,419,3563,0.0177435,0.0548328,0.0495208,0.220857,0.0398087,0.0187034,0.0202848,0.0202952
dwt_492.mtx,492,492,3156,0.0181305,0.061441,0.0518368,0.220906,0.0401926,0.0184341,0.0197684,0.0198028
dwt_503.mtx,503,503,6027,0.0206957,0.0537622,0.0504653,0.0381477,0.0396401,0.0213764,0.0236006,0.0236725
dwt_512.mtx,512,512,3502,0.0181729,0.0725294,0.055857,0.221038,0.0427446,0.0189168,0.0202022,0.0202446
dwt_592.mtx,592,592,5104,0.0185604,0.055729,0.0525128,0.221163,0.0399846,0.0188803,0.0201352,0.0200594
dwt_59.mtx,59,59,267,0.016994,0.0603637,0.0517849,0.0299317,0.0381846,0.0162109,0.0168761,0.0169098
dwt_607.mtx,607,607,5131,0.0185182,0.057441,0.053329,0.221011,0.0409017,0.0189562,0.0204804,0.0202613
dwt_66.mtx,66,66,320,0.0169098,0.061609,0.0509127,0.0292699,,0.0161182,0.0168002,0.0167582
dwt_72.mtx,72,72,222,0.0166152,0.0702091,0.0506567,,0.0395206,0.0157056,0.0162613,0.0163118
dwt_758.mtx,758,758,5994,0.0186698,0.057009,0.0521529,0.221284,0.040886,0.0187708,0.0201204,0.0201444
dwt_869.mtx,869,869,7285,0.0189898,0.0557689,0.052377,0.221582,0.0411687,0.0189393,0.0203124,0.0201183
dwt_878.mtx,878,878,7448,0.0189308,0.055009,0.051977,0.221732,0.0407528,0.0188382,0.019832,0.0199162
dwt_87.mtx,87,87,541,0.0171118,0.057337,0.0497797,0.219991,0.0371206,0.0177942,0.0190908,0.0193844
dwt_918.mtx,918,918,7384,0.0191162,0.0580171,0.0524168,0.0350806,0.0411712,0.0191842,0.0205225,0.0207364
dwt_992.mtx,992,992,16744,0.0217603,0.0468249,0.0484887,0.0390125,0.059793,0.0195205,0.0200981,0.0200929
dynamicSoaringProblem_1.mtx,647,647,5367,0.063417,0.0720413,0.059513,0.0401687,0.0515288,0.0688971,0.219627,0.21906
dynamicSoaringProblem_2.mtx,1591,1591,15588,0.135074,0.0752495,0.0614411,0.0474966,0.069905,0.146956,0.208932,0.209147
dynamicSoaringProblem_3.mtx,2871,2871,32022,0.22998,0.223764,0.0782159,0.0577209,0.223931,0.253371,0.365559,0.365086
dynamicSoaringProblem_4.mtx,3191,3191,36516,0.253749,0.0829822,0.0826203,0.061137,0.0988283,0.280997,0.410343,0.409703
dynamicSoaringProblem_5.mtx,3271,3271,36789,0.261677,0.0844679,0.0858708,0.061505,0.223142,0.286477,0.415207,0.415247
dynamicSoaringProblem_6.mtx,3431,3431,36741,0.273789,0.223546,0.0848335,0.0627931,0.223373,0.300901,0.437095,0.43684
dynamicSoaringProblem_7.mtx,3511,3511,37680,0.277261,0.22361,0.0890361,0.0646833,0.223706,0.306086,0.44356,0.44392
dynamicSoaringProblem_8.mtx,3543,3543,38136,0.280077,0.087695,0.0889215,0.0639928,0.105732,0.308613,0.445488,0.447928
e18.mtx,24617,38602,156466,0.220504,0.226378,0.225934,0.22414,0.382791,0.221512,0.22072,0.220636
e40r0100.mtx,17281,17281,553562,0.221754,0.239653,0.23726,0.223684,0.972466,0.219079,0.219264,0.219044
EAT_RS.mtx,23219,23219,325592,0.311822,0.234484,0.227533,0.22177,0.893264,0.367479,0.458704,0.4548
EAT_SR.mtx,23219,23219,325589,0.220644,0.225446,0.225774,0.223098,0.748238,0.221065,0.22072,0.220733
ecl32.mtx,51993,51993,380415,0.219768,0.292366,0.272949,0.219228,0.792847,0.219954,0.219726,0.220013
ecology1.mtx,1000000,1000000,4996000,2.26455,4.30582,3.85868,1.57602,11.4385,1.61716,1.637,1.63652
ecology2.mtx,999999,999999,4995991,2.26335,4.31269,3.86249,1.57483,11.4383,1.61661,1.63658,1.63655
email-Enron.mtx,36692,36692,367662,0.486403,0.303199,0.279862,0.219141,1.01777,0.538196,0.764993,0.765697
email-EuAll.mtx,265214,265214,420045,0.61355,0.677632,0.6507,0.347094,1.81734,0.503795,0.661302,0.658367
email.mtx,1133,1133,10902,0.219546,0.0699455,0.0605534,0.0529615,0.0570732,0.220119,0.0389688,0.0390808
Emilia_923.mtx,923136,923136,41005206,5.66868,14.2851,14.1897,5.60299,65.011,6.75408,6.67319,6.67389
engine.mtx,143571,143571,4706073,0.824205,1.68785,1.72572,0.859974,7.59958,0.843382,0.827782,0.827613
enron.mtx,69244,69244,276143,0.438119,0.305885,0.276292,0.219212,1.07919,0.515739,0.671579,0.671531
EPA.mtx,4772,4772,8965,0.0672695,0.223298,0.0586249,0.0503049,0.224786,0.220397,,
epb0.mtx,1794,1794,7764,0.0206499,0.073135,0.05249,0.222093,0.0452162,0.019394,0.0205261,0.0204299
epb1.mtx,14734,14734,95053,0.220167,0.223956,0.22466,0.222746,0.223771,,,0.221631
epb2.mtx,25228,25228,175027,0.220699,0.226446,0.225556,0.223634,0.392654,0.221242,0.219292,0.219452
epb3.mtx,84617,84617,463625,0.219596,0.396702,0.367086,0.219475,0.989632,0.219516,0.219444,0.219612
Erdos02.mtx,6927,6927,16944,0.132408,0.224382,0.0700013,0.0542835,0.0920014,0.219683,0.207363,0.196634
Erdos971.mtx,472,472,2628,0.0234108,0.0680411,0.0543689,0.0456088,0.0444087,0.0255756,0.219238,0.219508
Erdos972.mtx,5488,5488,14170,0.0364437,0.223597,0.068385,0.0522968,,,0.0468727,0.0469528
Erdos981.mtx,485,485,2762,0.0230324,0.0636887,0.0542808,0.0426726,0.0434727,0.0258175,0.219084,0.219417
Erdos982.mtx,5822,5822,14750,0.0367206,0.224068,0.069228,0.053685,0.224355,0.0386539,0.0467846,0.0468488
Erdos991.mtx,492,492,2834,0.0233004,0.0645611,0.0542489,0.0479768,0.0442886,0.026091,0.219523,0.219491
Erdos992.mtx,6100,6100,15030,0.0371073,0.224035,0.0685985,0.0522675,0.22403,0.0385446,0.0466647,0.0468007
eris1176.mtx,1176,1176,18552,0.0382063,0.067577,0.0582568,0.0708411,0.0727531,0.0342292,0.0354519,0.0352743
ESOC.mtx,327062,37830,6019939,1.2272,2.31488,2.29338,1.03136,8.18304,1.23799,1.24732,1.2474
EternityII_A.mtx,7362,150638,782087,0.465049,0.521776,0.515179,0.612009,2.27164,0.408958,0.339547,0.337983
EternityII_E.mtx,11077,262144,1503732,17.801,12.9922,13.0085,3.14425,4.8327,13.7687,6.11614,6.10449
EternityII_Etilde.mtx,10054,204304,1170516,0.649865,0.815957,0.806084,0.861223,3.59423,0.562575,0.511629,0.511821
eu-2005.mtx,862664,862664,19235140,5.01886,7.38555,7.37857,3.94901,36.3137,4.30983,4.51489,4.50495
eurqsa.mtx,7245,7245,46142,0.219239,0.223614,0.22434,0.053601,0.122461,0.0345728,0.220533,
EVA.mtx,8497,8497,6726,0.220122,0.223468,0.223815,0.223306,0.224644,0.204305,0.297222,0.297726
ex10hs.mtx,2548,2548,57308,,0.058697,0.0561691,0.0602251,0.113744,0.219647,0.219539,0.0348995
ex10.mtx,2410,2410,54840,,0.0575613,0.056233,0.0580571,0.111242,0.219825,0.219556,0.220324
ex11.mtx,16614,16614,1096948,0.221444,0.421504,0.42784,0.22886,2.07862,0.219325,0.219052,0.21906
ex12.mtx,3973,3973,80211,0.0377605,0.0633052,0.0642891,0.0593691,0.14575,0.0368488,,0.0365353
ex13.mtx,2568,2568,75628,0.0359064,0.0610813,0.0594652,0.0690322,,,0.0350141,0.219364
ex14.mtx,3251,3251,66775,0.219872,0.059256,0.058177,0.0565995,0.129457,0.220201,0.220416,0.0343205
ex15.mtx,6867,6867,98671,0.046865,0.22394,0.224773,0.0554677,0.223751,0.0410728,0.0422008,0.0422169
ex18.mtx,5773,5773,71805,0.0392509,0.223986,0.224804,0.050705,0.148203,0.0342807,0.0359296,0.220596
ex19.mtx,12005,12005,259879,0.219711,0.2245,0.225435,0.111411,0.445328,0.220974,0.220875,0.220725
ex1.mtx,216,216,4352,0.0247764,0.0440408,0.0445606,0.050473,0.0369269,0.0230484,0.0229204,0.0227827
EX1.mtx,560,560,8736,0.020952,0.0453928,0.046945,0.0400097,0.049297,0.0194277,0.0196972,0.0198152
ex20.mtx,2203,2203,69981,0.0385501,0.0620972,0.0594252,0.0690416,0.139406,0.0361447,0.0331608,0.219804
ex21.mtx,656,656,19144,0.218971,0.0498937,0.0470328,0.0613932,0.0620011,0.0244884,0.0260052,
ex22.mtx,839,839,22715,0.220038,0.0497769,0.0475769,0.0606011,0.0640334,0.0247091,0.0257269,0.219936
ex23.mtx,1409,1409,43703,,0.051225,0.050969,0.0638895,0.223229,0.220354,0.220154,0.220079
ex24.mtx,2283,2283,48737,0.219146,0.055713,0.0535291,0.054449,0.223492,0.219937,0.220849,0.220064
ex25.mtx,848,848,24612,,0.0484489,0.0480329,0.0608734,0.0670333,0.0247648,,
ex26.mtx,2163,2163,94033,0.053521,0.0670252,0.0673853,0.221796,0.198374,0.0496089,0.0438809,0.0439129
ex27.mtx,974,974,40782,0.056001,0.0518239,0.0510877,0.118875,0.111314,0.0484169,0.0382903,0.0386407
ex28.mtx,2603,2603,77781,0.0363686,0.0625852,0.060129,0.0652572,0.14871,0.219597,0.219859,0.0347206
ex29.mtx,2870,2870,23754,0.220676,0.0808875,0.0593372,0.222068,0.0688546,0.0235738,0.219916,0.220221
ex2.mtx,441,441,26839,0.0404726,0.045273,0.0468809,0.0998817,0.0844078,0.219387,0.0263605,0.0262939
EX2.mtx,560,560,8736,0.0211443,0.0454087,0.0459929,0.0401107,0.0494969,0.0194446,0.0195709,0.0196714
ex31.mtx,3909,3909,115357,0.0479929,0.2241,0.0747079,0.0728471,0.219492,0.047441,0.0470088,0.0470809
ex32.mtx,1159,1159,11343,0.0196403,0.0562251,0.0511449,0.0367658,0.051769,0.0191835,0.0205105,0.0206323
ex33.mtx,1733,1733,22189,0.219204,0.056801,0.0540651,0.0423287,0.0654492,,0.0239064,0.0239096
ex35.mtx,19716,19716,228208,0.220924,0.225453,0.226574,0.223748,0.427224,0.22252,0.21922,0.21988
ex36.mtx,3079,3079,53843,0.219184,0.0607133,0.0570892,0.0547771,0.112358,0.220164,0.22004,0.220413
ex37.mtx,3565,3565,67591,0.0474808,0.224176,0.0696762,0.221753,0.223354,0.0462409,0.046329,0.046209
ex3.mtx,1821,1821,52685,0.219214,0.052769,0.052721,0.0613132,0.109706,0.219737,0.0298166,0.220144
EX3.mtx,2600,2600,71760,0.219214,0.0588894,0.059049,0.0551131,0.133442,0.220591,0.220447,0.220221
ex3sta1.mtx,17443,17516,68779,0.220933,0.225995,0.226296,0.223551,0.225434,0.220587,0.221741,0.219558
ex40.mtx,7740,7740,458012,0.107627,0.223842,0.223977,0.221364,0.915313,0.221239,0.220485,0.22077
ex4.mtx,1601,1601,32299,0.219351,0.0512803,0.0518157,0.0511683,0.0749757,,0.0258177,0.220114
EX4.mtx,2600,2600,71760,0.219236,0.0588491,0.060057,0.0545769,0.133586,0.219694,0.220111,0.220437
ex5.mtx,27,27,279,0.0172324,0.0457929,0.0424488,0.219901,0.221721,0.0180081,0.0199283,0.0198724
EX5.mtx,6545,6545,295680,0.219238,0.140242,0.140995,0.105702,0.510937,0.220616,0.220558,0.220815
ex6.mtx,1651,1651,49533,0.218384,0.053273,0.0534889,0.0660252,0.105008,0.219214,0.220014,0.219904
EX6.mtx,6545,6545,295680,0.21981,0.140736,0.140045,0.106672,0.511074,0.219904,0.220825,0.220303
ex7.mtx,1633,1633,54543,0.219315,0.054849,0.0534809,0.0710334,0.120986,0.219884,0.219814,0.219514
ex8.mtx,3096,3096,106344,0.0426328,0.0692993,0.0691452,0.0752627,0.205708,0.220271,0.0428248,0.0427687
ex9.mtx,3363,3363,99471,0.0411368,0.0748935,0.0744753,0.066141,0.224644,0.0409368,0.0406727,0.0404364
exdata_1.mtx,6001,6001,2269501,0.455652,2.92375,2.89021,1.16141,8.2296,0.402416,0.374191,0.37342
extr1b.mtx,2836,2836,11404,0.219524,0.078006,0.0636491,0.222432,0.0613131,0.220484,,
extr1.mtx,2837,2837,11407,0.219872,0.0757213,0.0633131,0.221661,0.0610971,0.220337,0.219988,
F1.mtx,343791,343791,26837113,4.46675,10.3076,10.3932,4.84048,59.3417,4.27665,4.16646,4.16708
F2.mtx,71505,71505,5294285,0.848208,2.04523,2.06227,0.948683,11.3818,0.84156,0.81404,0.813887
f855_mat9_I.mtx,2456,2511,171214,0.0660173,0.223821,0.224065,0.141816,0.393775,0.0647294,0.0554011,0.0552011
f855_mat9.mtx,2456,2511,171214,0.0686892,0.223544,0.224085,0.140856,0.396128,0.0666538,0.057041,0.057041
FA.mtx,10617,10617,72176,0.0512379,0.223906,0.224404,0.222628,0.223708,0.0510867,0.053921,0.0540944
farm.mtx,7,17,41,0.0166163,0.0422007,0.0423768,0.0271104,0.0262761,0.0168164,0.0182825,0.0182153
Fault_639.mtx,638802,638802,28614564,3.9931,9.86184,9.93138,4.00934,45.3952,4.68851,4.62079,4.62136
fcondp2.mtx,201822,201822,11294316,1.48676,4.0281,4.00362,1.54428,18.4891,1.54093,1.50536,1.50533
fd12.mtx,7500,7500,28462,0.219956,0.224548,0.224697,0.0397206,0.22394,0.220634,0.221524,0.220973
fd15.mtx,11532,11532,44206,0.0423664,0.112575,0.22446,0.0500542,0.223956,0.22006,0.220868,0.22034
fd18.mtx,16428,16428,63406,0.221472,0.226895,0.226158,0.224244,0.225556,0.220139,0.220987,0.22221
fe_4elt2.mtx,11143,11143,65636,0.0420009,0.22398,0.225505,,0.224497,0.22078,0.0389553,0.0393713
fe_body.mtx,45087,45087,327468,0.220102,0.244066,0.228804,0.219331,0.67718,0.219638,0.219861,0.21979
FEM_3D_thermal1.mtx,17880,17880,430740,0.220876,0.22594,0.226292,0.224164,0.66466,0.21966,0.220652,0.218948
FEM_3D_thermal2.mtx,147900,147900,3489300,0.627731,1.30205,1.29265,0.824555,5.13065,0.604043,0.619603,0.620554
fem_filter.mtx,74062,74062,1731206,0.47544,0.991249,0.996377,0.452272,4.03298,0.441408,0.455891,0.456488
fe_ocean.mtx,143437,143437,819186,0.37955,0.665691,0.621523,0.32399,1.8094,0.322902,0.308501,0.308357
fe_rotor.mtx,99617,99617,1324862,0.351871,0.646597,0.623129,0.385911,2.48381,0.37143,0.381278,0.381108
fe_sphere.mtx,16386,16386,98304,0.220904,0.226803,0.22713,0.224708,0.225597,0.220444,0.219849,0.221123
fe_tooth.mtx,78136,78136,905182,0.274645,0.489065,0.46356,0.285101,1.74921,0.26767,0.274173,0.273957
filter2D.mtx,1668,1668,10750,0.0203736,0.066273,0.0543688,0.221313,0.0555208,0.0191362,0.0201434,0.0200845
filter3D.mtx,106437,106437,2707179,0.631153,1.04587,1.04166,0.655818,4.63007,0.627547,0.630466,0.630745
finan512.mtx,74752,74752,596992,0.220963,0.440278,0.405598,0.225219,1.25349,0.218576,0.219267,0.219971
finance256.mtx,37376,37376,298496,0.219432,0.247904,0.223595,0.219484,0.644503,0.219761,0.219733,0.219875
fl2010.mtx,484481,484481,2346294,1.21197,1.91763,1.76716,1.02294,5.57144,1.11774,1.11172,1.11298
flickr.mtx,820878,820878,9837214,4.97753,10.2069,10.0498,3.88057,33.8576,6.23572,7.12392,7.10537
flower_4_1.mtx,121,129,386,0.0169688,0.0694892,0.0553211,0.0302618,0.0401448,0.0161856,0.0169436,0.0167498
flower_4_4.mtx,1837,5529,16466,0.0215576,0.060569,0.0558171,0.0385049,0.0619452,0.0210518,0.0223204,0.0224938
flower_5_1.mtx,211,201,602,0.0169771,0.0726975,0.0567211,0.221075,0.0420648,0.219188,0.0169266,0.0170487
flower_5_4.mtx,5226,14721,43942,0.0307209,0.223254,0.0680682,0.0445527,0.120272,0.2203,0.220582,0.220787
flower_7_1.mtx,463,393,1178,0.0176339,0.0753534,0.0576411,0.220844,0.0445689,0.0164937,0.0170582,0.0170613
flower_7_4.mtx,27693,67593,202218,0.220532,0.221892,0.224644,0.221132,0.462609,0.219212,0.220764,0.218796
flower_8_1.mtx,625,513,1538,0.0183497,0.0772174,0.0586732,0.221412,0.0461129,0.0169518,0.0175667,0.0175835
flower_8_4.mtx,55081,125361,375266,0.21902,0.319182,0.304659,0.219431,0.846665,0.21902,0.219756,0.21934
flowmeter0.mtx,9669,9669,67391,0.0399997,0.224139,0.225373,0.0533333,0.223152,0.220411,0.220752,0.221201
flowmeter5.mtx,9669,9669,67391,0.0401474,0.224356,0.225103,0.0531825,0.223513,0.220147,0.220812,0.220725
foldoc.mtx,13356,13356,120238,0.219582,0.223732,0.225108,0.222244,0.25322,0.220617,0.221284,0.220522
fome11.mtx,12142,24460,71264,0.219564,0.22394,0.224277,0.221972,0.21782,0.22018,0.220684,0.220139
fome12.mtx,24284,48920,142528,0.220653,0.224848,0.224307,0.222564,0.395615,0.22164,0.219788,0.219364
fome13.mtx,48568,97840,285056,0.218596,0.272853,0.246212,0.2191,0.743462,0.219028,0.237412,0.237436
fome20.mtx,33874,108175,232647,0.218833,0.23042,0.218732,0.219164,0.583747,0.218532,0.219156,0.219012
fome21.mtx,67748,216350,465294,0.258765,0.402535,0.376383,0.301253,1.128,0.275285,0.288222,0.289085
football.mtx,115,115,1226,0.0175732,0.0472885,0.045849,0.220206,0.0357123,0.0185942,0.0203958,0.019916
ford1.mtx,18728,18728,101576,0.22175,0.226323,0.227169,0.22439,0.25337,0.220734,0.219192,0.219442
ford2.mtx,100196,100196,544688,0.2521,0.471433,0.434827,0.219148,1.19551,0.220037,0.219516,0.219628
fpga_dcop_01.mtx,1220,1220,5892,0.218898,0.0810352,0.0556489,0.0449129,0.0460088,0.0258777,0.219331,0.219183
fpga_dcop_02.mtx,1220,1220,5892,0.0255062,0.223572,0.0556169,0.0448328,0.0460409,0.0260232,0.219638,0.219673
fpga_dcop_03.mtx,1220,1220,5892,0.218404,0.223012,0.0555689,0.0448968,0.0460729,0.219204,0.220388,0.219924
fpga_dcop_04.mtx,1220,1220,5884,0.219327,0.0801617,0.055577,0.0450808,0.0459608,0.22117,0.22011,0.220388
fpga_dcop_05.mtx,1220,1220,5852,0.219131,0.0771854,0.055601,0.0493609,0.0449768,0.0259104,0.220196,0.220228
fpga_dcop_06.mtx,1220,1220,5860,0.218364,0.0784712,0.055377,0.0491128,0.0453923,0.220308,0.219801,0.220143
fpga_dcop_07.mtx,1220,1220,5855,0.0255605,0.0772625,0.056041,0.0491767,0.0448889,0.0259952,0.219705,0.219471
fpga_dcop_08.mtx,1220,1220,5888,0.0256433,0.0800736,0.0558812,0.0449365,0.0460809,0.220099,0.219573,0.219886
fpga_dcop_09.mtx,1220,1220,5888,0.0258138,0.0798679,0.055601,0.0448888,0.0461369,0.0258204,0.220053,0.219695
fpga_dcop_10.mtx,1220,1220,5884,0.0256859,,0.0555449,0.0451128,0.0459126,0.0260189,0.219407,0.220388
fpga_dcop_11.mtx,1220,1220,5892,0.0255662,,0.055577,0.0448009,0.0461449,0.0258725,0.219865,0.219604
fpga_dcop_12.mtx,1220,1220,5892,0.0255794,0.223447,0.0556488,0.0448648,0.0460007,0.22038,0.219752,0.220689
fpga_dcop_13.mtx,1220,1220,5892,0.219172,0.0808992,0.0555449,0.0448329,0.046057,0.0258394,0.219652,0.219577
fpga_dcop_14.mtx,1220,1220,5892,,0.224276,0.0558197,0.0449205,0.045977,0.0259328,0.219958,0.219707
fpga_dcop_15.mtx,1220,1220,5892,0.0256127,0.223795,0.0557129,0.0448807,0.0461289,,0.219902,0.219652
fpga_dcop_16.mtx,1220,1220,5892,0.218502,,0.0556331,0.0448888,0.0459529,,0.219865,0.220083
fpga_dcop_17.mtx,1220,1220,5892,0.218753,0.0809214,0.0556172,0.0449209,0.045993,0.220047,0.219833,0.219791
fpga_dcop_18.mtx,1220,1220,5892,0.218947,0.223812,0.055681,0.0448326,0.0460726,0.025974,0.220198,0.220014
fpga_dcop_19.mtx,1220,1220,5892,0.219204,0.0807518,0.055585,0.0449047,0.046265,0.219884,0.219431,0.219737
fpga_dcop_20.mtx,1220,1220,5892,0.0255704,0.0810414,0.055537,0.0448968,0.0459529,0.0259203,0.219696,0.0296381
fpga_dcop_21.mtx,1220,1220,5892,0.0256538,0.080895,0.0556011,0.0447448,0.0458406,0.219707,0.21981,0.21946
fpga_dcop_22.mtx,1220,1220,5892,0.219019,0.223732,0.055545,0.0448807,0.0459607,0.219487,0.220036,0.220077
fpga_dcop_23.mtx,1220,1220,5892,0.0255432,0.0809349,0.055689,0.0447767,0.0460328,0.219888,0.219267,0.219545
fpga_dcop_24.mtx,1220,1220,5892,0.218843,,0.0556969,0.0448888,0.0459609,0.0259304,0.219865,0.219876
fpga_dcop_25.mtx,1220,1220,5892,,0.223671,0.0556649,0.0448328,0.0460729,0.219495,0.219705,0.219342
fpga_dcop_26.mtx,1220,1220,5892,0.219007,0.0807836,0.055641,0.0448089,0.0458807,0.220031,0.219599,0.219737
fpga_dcop_27.mtx,1220,1220,5892,0.0255151,0.223668,0.05549,0.0448642,0.0459528,0.0259091,0.0297126,0.219353
fpga_dcop_28.mtx,1220,1220,5892,0.0255072,0.224523,0.055602,0.0448397,0.0460725,0.220364,0.220582,0.220302
fpga_dcop_29.mtx,1220,1220,5892,0.0255703,0.0810598,0.055529,0.0449609,0.0459286,0.0259738,0.219154,0.219491
fpga_dcop_30.mtx,1220,1220,5892,0.0256461,0.223346,0.055625,0.0448887,0.0459528,0.220164,0.220025,0.22083
fpga_dcop_31.mtx,1220,1220,5892,0.21867,0.080868,0.055633,0.0448088,0.0459688,0.219892,0.220164,0.220364
