mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
08blocks.mtx,300,300,592,0.0183292,0.0420164,0.0351203,0.0374563,0.0384965,0.0168179,0.0173692,0.01776
1138_bus.mtx,1138,1138,4054,0.0163207,0.0412486,0.0370885,0.0307526,0.0338267,0.0153957,0.0157003,0.0156272
12month1.mtx,12471,872622,22624727,12.2035,407.751,400.405,25.6335,8.47522,15.5429,13.0551,13.0309
130bit.mtx,584,575,6120,0.0158579,0.0368644,0.0355682,0.0345247,0.0303522,0.0148949,0.0151111,0.01508
145bit.mtx,1002,993,11315,0.0159468,0.0378242,0.0362883,0.0356804,0.0311842,0.0151644,0.0152534,0.0151822
162bit.mtx,3606,3597,37118,0.017298,0.0420802,0.0395363,0.0367484,0.0335193,0.0158223,0.0159468,0.0159824
176bit.mtx,7441,7431,82270,0.0190581,0.0456326,0.0436006,0.0408327,0.0363561,0.0179203,0.0185603,0.0181692
192bit.mtx,13691,13682,154303,0.0229122,0.0575526,0.0548807,0.0451867,0.0455869,0.0237604,0.0244448,0.0245603
208bit.mtx,24430,24421,299756,0.030976,0.0760326,0.0724168,0.0571917,0.0621123,0.032016,0.0312359,0.0312963
2cubes_sphere.mtx,101492,101492,1647264,0.0942728,0.228392,0.238526,0.153864,0.212341,0.0985606,0.0992486,0.0993127
2D_27628_bjtcai.mtx,27628,27628,442898,0.0388645,0.0880899,0.0812454,0.076849,0.076433,0.0415201,0.0401601,0.0407845
2D_54019_highK.mtx,54019,54019,996414,0.237795,0.241003,0.145144,0.203202,0.150242,0.289571,0.236803,0.236179
333SP.mtx,3712815,3712815,22217266,1.89547,4.56644,4.40079,2.3448,3.32182,1.95696,1.91872,1.92268
3D_28984_Tetra.mtx,28984,28984,599170,0.605,0.107822,0.109137,0.211842,0.11239,0.723017,0.567047,0.568375
3D_51448_3D.mtx,51448,51448,1056610,0.895913,0.170722,0.171458,0.245411,0.157074,1.05579,0.838089,0.837289
3Dspectralwave2.mtx,292008,292008,14322744,0.722215,2.10439,2.10679,1.03743,1.98407,0.742791,0.709703,0.709909
3Dspectralwave.mtx,680943,680943,33650589,1.65925,4.87497,4.93834,2.37998,4.74168,1.69595,1.61851,1.61939
3dtube.mtx,45330,45330,3213618,0.450488,0.980435,0.988107,0.216893,0.475689,0.536716,0.458475,0.45929
3elt_dual.mtx,9000,9000,26556,0.0172267,0.0473765,0.0414405,0.0318883,0.037041,0.0158003,0.0157203,0.0157803
3elt.mtx,4720,4720,27444,0.0166709,0.0445693,0.0411383,0.0325529,0.0351697,0.015449,0.0156401,0.0157138
494_bus.mtx,494,494,1666,0.0156271,0.040289,0.0365609,0.0307529,0.0328969,0.0146499,0.0148803,0.0148447
598a.mtx,110971,110971,1483868,0.111707,0.239796,0.232129,0.157834,0.196466,0.115292,0.113539,0.113426
662_bus.mtx,662,662,2474,0.015609,0.0402851,0.0365766,0.0303524,0.0325126,0.0145423,0.0148622,0.0147558
685_bus.mtx,685,685,3249,0.015769,0.0400166,0.0363522,0.0309764,0.0318049,0.0146669,0.0148269,0.014809
a0nsdsil.mtx,80016,80016,355034,0.843853,0.772274,0.786235,0.130205,0.1085,0.728469,0.769298,0.77133
a2nnsnsl.mtx,80016,80016,347222,0.826275,0.79691,0.7889,0.131186,0.107458,0.72509,0.77557,0.768306
a5esindl.mtx,60008,60008,255004,1.33972,1.02194,0.992617,0.210457,0.0903481,1.17376,1.27173,1.27637
aa01.mtx,823,8904,72965,0.0669772,0.055281,0.056353,0.165827,0.051553,0.0795373,0.0719854,0.072289
aa03.mtx,825,8627,70806,0.0802731,0.059425,0.059473,0.191795,0.0521768,0.0975056,0.0859853,0.0860975
aa3.mtx,825,8627,70806,0.0794905,0.059603,0.0578283,0.193411,0.0521609,0.0970733,0.0861297,0.0859851
aa4.mtx,426,7195,52121,0.074497,0.0605342,0.0609929,0.211299,0.0512488,0.0877772,0.0804971,0.0806251
aa5.mtx,801,8308,65953,0.0655692,0.059569,0.057569,0.198403,0.052161,0.07817,0.071697,0.071745
aa6.mtx,646,7292,51728,0.065313,0.053825,0.0530852,0.162515,0.051457,0.0768332,0.0697612,0.069345
ABACUS_shell_hd.mtx,23412,23412,218484,0.0269158,0.0684015,0.061793,0.0512969,0.0531609,0.0276627,0.0267027,0.0266484
ABACUS_shell_ld.mtx,23412,23412,218484,0.0272359,0.0681772,0.0621609,0.0515048,,0.0276276,0.026667,0.261924
ABACUS_shell_md.mtx,23412,23412,218484,0.0269413,0.0685611,0.063265,0.0521836,0.248377,0.0279003,0.0268201,0.0272804
ABACUS_shell_ud.mtx,23412,23412,218484,0.0272891,0.068497,0.0613877,0.0512808,0.0531388,0.0297205,0.0270805,0.0270405
abb313.mtx,313,176,1557,0.014578,0.0377606,0.0351414,0.0276324,0.0304324,0.0136357,0.0138668,0.0139023
abtaha1.mtx,14596,209,51307,0.0185249,0.0454569,0.0436169,0.0345449,0.0407206,0.0187204,0.0186491,0.0186137
abtaha2.mtx,37932,331,137228,0.0250141,0.0543829,0.061217,0.0427206,0.0502728,0.026063,0.0253203,0.0253502
adaptive.mtx,6815744,6815744,27248640,2.35181,6.73879,9.03263,3.14557,4.40488,2.72985,2.56731,2.5668
add20.mtx,2395,2395,17319,0.0301287,0.0430567,0.0392485,0.066417,0.0411686,0.0281068,0.0291847,0.0291206
add32.mtx,4960,4960,23884,0.0186804,0.0446407,0.0406407,0.0368361,0.0363686,0.0172802,0.0177202,0.0179844
adder_dcop_01.mtx,1813,1813,11156,0.166307,0.0905133,0.0907374,0.059857,0.054081,0.158482,0.170979,0.170819
adder_dcop_02.mtx,1813,1813,11246,0.166691,0.0904653,0.0901524,0.0594301,0.0532968,0.157811,0.170851,0.170611
adder_dcop_03.mtx,1813,1813,11148,0.166978,0.0902213,0.0911213,0.0597449,0.0534569,0.158754,0.170946,0.170195
adder_dcop_04.mtx,1813,1813,11107,0.166899,0.0896973,0.0909136,0.0597288,0.0533343,0.158098,0.17053,0.171219
adder_dcop_05.mtx,1813,1813,11097,0.167011,0.0905295,0.0912653,0.0599049,0.0532168,0.158323,0.17061,0.170691
adder_dcop_06.mtx,1813,1813,11224,0.167139,0.0920335,0.0932175,0.059889,0.0532487,0.158738,0.170065,0.170146
adder_dcop_07.mtx,1813,1813,11226,0.16701,0.0934253,0.0931212,0.059889,0.0531688,0.158834,0.170179,0.170562
adder_dcop_08.mtx,1813,1813,11242,0.167074,0.0904173,0.0908172,0.0597288,0.0531527,0.158418,0.170115,0.170995
adder_dcop_09.mtx,1813,1813,11239,0.167105,0.0908627,0.0912963,0.0598084,0.0532161,0.158849,0.170113,0.169937
adder_dcop_10.mtx,1813,1813,11232,0.166467,0.0906892,0.0912492,0.0596169,0.0533928,0.157953,0.170152,0.170145
adder_dcop_11.mtx,1813,1813,11243,0.167122,0.0900172,0.0914252,0.0595209,0.0533129,0.158114,0.17077,0.171139
adder_dcop_12.mtx,1813,1813,11246,0.16645,0.0920814,0.0971212,0.0594887,0.0532807,0.15837,0.170652,0.170355
adder_dcop_13.mtx,1813,1813,11245,0.166626,0.0899373,0.090817,0.0594888,0.0532005,0.158786,0.170562,0.170226
adder_dcop_14.mtx,1813,1813,11246,0.16717,0.0899294,0.0925629,0.0595054,0.0533607,0.15813,0.170002,0.170034
adder_dcop_15.mtx,1813,1813,11246,0.167007,0.0916332,0.0925615,0.0592969,0.0534248,0.157986,0.170562,0.170509
adder_dcop_16.mtx,1813,1813,11246,0.166482,0.0905969,0.0890678,0.0593288,0.0532649,0.15949,0.170114,0.169955
adder_dcop_17.mtx,1813,1813,11246,0.167411,0.0907053,0.0908971,0.0594409,0.0532007,0.159282,0.170003,0.170194
adder_dcop_18.mtx,1813,1813,11246,0.167219,0.089957,0.0896811,0.0594249,0.0533448,0.158323,0.170467,0.170003
adder_dcop_19.mtx,1813,1813,11245,0.166834,0.0893934,0.0917933,0.0592808,0.0532328,0.158002,0.171027,0.170947
adder_dcop_20.mtx,1813,1813,11246,0.166738,0.0894253,0.0888654,0.0594248,0.0532271,0.158466,0.171027,0.170642
adder_dcop_21.mtx,1813,1813,11246,0.167091,0.0894093,0.0902573,0.0593288,0.0533288,0.158303,0.170339,0.169858
adder_dcop_22.mtx,1813,1813,11246,0.167651,0.0892332,0.0883373,0.0595689,0.0534729,0.158034,0.169987,0.171571
adder_dcop_23.mtx,1813,1813,11246,0.167058,0.0900494,0.0886411,0.0595208,0.0533285,0.157585,0.170323,0.171346
adder_dcop_24.mtx,1813,1813,11246,0.166674,0.0910577,0.0890253,0.0593769,0.0533288,0.158642,0.171234,0.170307
adder_dcop_25.mtx,1813,1813,11246,0.16717,0.0912971,0.0883695,0.0595048,0.0533926,0.158386,0.170466,0.170099
adder_dcop_26.mtx,1813,1813,11246,0.167554,0.0904651,0.0907851,0.0595687,0.0532806,0.158338,0.170546,0.170866
adder_dcop_27.mtx,1813,1813,11246,0.167234,0.0911822,0.0903759,0.0594431,0.0533859,0.158546,0.16981,0.171026
adder_dcop_28.mtx,1813,1813,11246,0.166819,0.0909172,0.0906327,0.059361,0.0533343,0.15861,0.169986,0.170371
adder_dcop_29.mtx,1813,1813,11246,0.166883,0.0893171,0.0887215,0.059393,0.0533128,0.158099,0.171043,0.170387
adder_dcop_30.mtx,1813,1813,11246,0.167379,0.0896336,0.0891216,0.0594091,0.0533929,0.158339,0.170776,0.170803
adder_dcop_31.mtx,1813,1813,11246,0.167315,0.0895054,0.0887376,0.0593449,0.053217,0.158707,0.170003,0.170099
adder_dcop_32.mtx,1813,1813,11246,0.16741,0.0898254,0.0885702,0.059473,0.0532969,0.158435,0.170675,0.170531
adder_dcop_33.mtx,1813,1813,11246,0.166371,0.0891924,0.0881613,0.0595529,0.0534408,0.158206,0.170819,0.171155
adder_dcop_34.mtx,1813,1813,11246,0.166547,0.0910095,0.0905615,0.0593129,0.0535298,0.158322,0.170115,0.171283
adder_dcop_35.mtx,1813,1813,11246,0.167122,0.0909293,0.0959855,0.0595209,0.0531687,0.158338,0.170595,0.170002
adder_dcop_36.mtx,1813,1813,11246,0.16669,0.0905293,0.090828,0.0594889,0.0532807,0.157811,0.170819,0.170243
adder_dcop_37.mtx,1813,1813,11246,0.167251,0.0898092,0.0893613,0.0594088,0.0534729,0.158146,0.17077,0.171218
adder_dcop_38.mtx,1813,1813,11246,0.167266,0.0895533,0.0887535,0.0594409,0.0533768,0.158178,0.170355,0.170707
adder_dcop_39.mtx,1813,1813,11246,0.166994,0.0914433,0.089586,0.0595048,0.0534409,0.15813,0.170547,0.170786
adder_dcop_40.mtx,1813,1813,11246,0.167235,0.0900972,0.0909133,0.0594729,0.0532968,0.157698,0.170898,0.169667
adder_dcop_41.mtx,1813,1813,11246,0.166947,0.0893773,0.088641,0.0595742,0.0535366,0.158754,0.171251,0.170227
adder_dcop_42.mtx,1813,1813,11246,0.165874,0.0898412,0.0887692,0.0594887,0.0533926,0.158482,0.169906,0.171474
adder_dcop_43.mtx,1813,1813,11246,0.167186,0.0893453,0.0883698,0.0599208,0.0535368,0.158258,0.170435,0.170466
adder_dcop_44.mtx,1813,1813,11245,0.166626,0.0910057,0.0902251,0.0595528,0.0534229,0.15861,0.171091,0.170706
adder_dcop_45.mtx,1813,1813,11246,0.16706,0.0909772,0.0885294,0.0594409,0.0534622,0.158482,0.170819,0.170546
adder_dcop_46.mtx,1813,1813,11246,0.166802,0.0908332,0.0902733,0.0594408,0.0534086,0.158387,0.170605,0.170123
adder_dcop_47.mtx,1813,1813,11246,0.166914,0.0899213,0.0884975,0.0594249,0.0532006,0.15829,0.170258,0.170754
adder_dcop_48.mtx,1813,1813,11246,0.16685,0.0898013,0.0889258,0.0593927,0.0535298,0.157778,0.170634,0.16994
adder_dcop_49.mtx,1813,1813,11246,0.167011,0.0892013,0.0886573,0.0594247,0.0533342,0.157602,0.169971,0.169811
adder_dcop_50.mtx,1813,1813,11246,0.166946,0.0891572,0.0886058,0.0593449,0.0533447,0.158162,0.17077,0.170675
adder_dcop_51.mtx,1813,1813,11246,0.16642,0.0897614,0.0893931,0.059581,0.0534088,0.158274,0.170883,0.170722
adder_dcop_52.mtx,1813,1813,11246,0.166847,0.0894184,0.0887213,0.059345,0.0534248,0.158482,0.170115,0.170658
adder_dcop_53.mtx,1813,1813,11246,0.167107,0.0897293,0.0884653,0.0595366,0.0533447,0.15813,0.170226,0.170498
adder_dcop_54.mtx,1813,1813,11246,0.167122,0.0893613,0.0884012,0.0594409,0.053297,0.158546,0.170274,0.170386
adder_dcop_55.mtx,1813,1813,11246,0.167442,0.089681,0.0885528,0.0594248,0.0533697,0.158451,0.170547,0.169816
adder_dcop_56.mtx,1813,1813,11246,0.166658,0.0898732,0.089393,0.0595529,0.0533407,0.158434,0.171474,0.170498
adder_dcop_57.mtx,1813,1813,11246,0.167665,0.0911371,0.0890251,0.0594407,0.053126,0.158178,0.170963,0.170242
adder_dcop_58.mtx,1813,1813,11246,0.167394,0.0913931,0.0904723,0.0595366,0.0532451,0.157667,0.170553,0.170658
adder_dcop_59.mtx,1813,1813,11246,0.166722,0.0912013,0.089585,0.0594569,0.0533929,0.158402,0.170562,0.170402
adder_dcop_60.mtx,1813,1813,11246,0.167091,0.0892973,0.0887482,0.059425,0.0532277,0.158387,0.170867,0.170915
adder_dcop_61.mtx,1813,1813,11246,0.167043,0.0895055,0.0889296,0.059425,0.053352,0.158707,0.170723,0.169779
adder_dcop_62.mtx,1813,1813,11246,0.168056,0.0894894,0.0893135,0.059457,0.053409,0.158419,0.170296,0.170051
adder_dcop_63.mtx,1813,1813,11246,0.167395,0.0894575,0.0882414,0.059553,0.053329,0.158722,0.170339,0.169958
adder_dcop_64.mtx,1813,1813,11246,0.166694,0.0891206,0.0883373,0.0595209,0.0532451,0.158634,0.170675,0.170515
adder_dcop_65.mtx,1813,1813,11246,0.167122,0.0921935,0.0900493,0.0595047,0.0536009,0.158466,0.170563,0.171043
adder_dcop_66.mtx,1813,1813,11246,0.167058,0.0894414,0.0883746,0.0595049,0.0533289,0.157682,0.170835,0.170227
adder_dcop_67.mtx,1813,1813,11246,0.166466,0.0895852,0.0885132,0.059409,0.0539048,0.157827,0.170355,0.170755
adder_dcop_68.mtx,1813,1813,11246,0.166627,0.0919054,0.0906503,0.059473,0.0533288,0.158114,0.170598,0.170931
adder_dcop_69.mtx,1813,1813,11246,0.167058,0.0897612,0.0884287,0.0594393,0.0533687,0.158706,0.170387,0.170147
adder_trans_01.mtx,1814,1814,14579,0.167939,0.0928332,0.0905295,0.0954735,0.0536329,0.159619,0.172055,0.171858
adder_trans_02.mtx,1814,1814,14579,0.169074,0.0914411,0.0930732,0.0953455,0.0534247,0.159778,0.172082,0.172163
adjnoun.mtx,112,112,850,0.0203524,0.0365767,0.0329125,0.0367047,0.0294246,0.0186883,0.0191043,0.0192003
af_0_k101.mtx,503625,503625,17550675,0.521176,1.90576,2.0063,0.890082,1.84617,0.766059,0.750748,0.751451
af_1_k101.mtx,503625,503625,17550675,0.521311,1.9043,2.01545,0.889917,1.84568,0.765788,0.751611,0.751274
af23560.mtx,23560,23560,484256,0.032969,0.0870251,0.0895053,0.064561,0.0758767,0.032818,0.0331365,0.0330223
af_2_k101.mtx,503625,503625,17550675,0.521244,1.90537,2.01275,0.889277,1.84582,0.765787,0.751644,0.751084
af_3_k101.mtx,503625,503625,17550675,0.521143,1.90608,2.02081,0.889677,1.84728,0.765547,0.751115,0.751547
af_4_k101.mtx,503625,503625,17550675,0.521272,1.90422,2.00976,0.889693,1.84616,0.766332,0.751947,0.751435
af_5_k101.mtx,503625,503625,17550675,0.521048,1.90695,2.02478,0.889365,1.84648,0.76539,0.75156,0.750636
af_shell10.mtx,1508065,1508065,52672325,1.51753,5.64935,5.59834,2.49828,5.47074,2.25911,2.22049,2.21997
af_shell1.mtx,504855,504855,17588875,0.523013,1.9051,1.96739,0.880684,1.85179,0.766699,0.755803,0.755163
af_shell2.mtx,504855,504855,17588875,0.524042,1.90795,1.97182,0.880618,1.85121,0.766875,0.755005,0.755023
af_shell3.mtx,504855,504855,17588875,0.523479,1.90534,1.97566,0.880155,1.85152,0.766875,0.755371,0.755339
af_shell4.mtx,504855,504855,17588875,0.52252,1.90507,1.97438,0.879893,1.85207,0.767214,0.755006,0.754603
af_shell5.mtx,504855,504855,17588875,0.523579,1.90839,1.97107,0.880941,1.86548,0.767195,0.755243,0.755675
af_shell6.mtx,504855,504855,17588875,0.523416,1.91128,1.97446,0.880315,1.85181,0.767468,0.75606,0.755291
af_shell7.mtx,504855,504855,17588875,0.522626,1.90991,1.97245,0.88088,1.85158,0.766568,0.756314,0.755113
af_shell8.mtx,504855,504855,17588875,0.522904,1.9062,1.98044,0.880226,1.8522,0.766796,0.755803,0.755291
af_shell9.mtx,504855,504855,17588875,0.526358,1.90321,1.96913,0.881299,1.85148,0.766679,0.755369,0.754841
aft01.mtx,8205,8205,125567,0.0210851,0.0476097,0.0509163,0.0446566,0.0435528,0.0201252,0.0207368,0.0208167
aft02.mtx,8184,8184,127762,0.0272003,0.0473605,0.0509158,0.0572964,0.0435203,0.029586,0.0282925,0.0282722
air02.mtx,50,6774,61555,0.545859,0.41277,0.417762,1.5265,0.0541604,0.688132,0.578627,0.577667
air03.mtx,124,10757,91028,0.590323,0.472914,0.468723,1.58556,0.0548092,0.73514,0.638292,0.636387
air04.mtx,823,8904,72965,0.0668963,0.0557762,0.0561923,0.165761,0.0515737,0.0803204,0.0717766,0.0720804
air05.mtx,426,7195,52121,0.0743368,0.0611365,0.0612965,0.212001,0.0511524,0.0882407,0.0805606,0.0802724
air06.mtx,825,8627,70806,0.0798564,0.0592644,0.0599844,0.190917,0.0520643,0.0968519,0.0857973,0.0864534
aircraft.mtx,3754,7517,20267,0.0162664,0.0448154,0.0384955,0.03216,0.0356397,0.0144889,0.0145423,0.0146844
airfoil1_dual.mtx,8034,8034,23626,0.0171387,0.046896,0.0412895,0.0310718,0.036944,0.0154842,0.0154489,0.0154132
airfoil1.mtx,4253,4253,24578,0.016569,0.043441,0.040848,0.031776,0.035168,0.0155022,0.0157156,0.0157338
airfoil_2d.mtx,14214,14214,259688,0.0287291,0.0656329,0.0668401,0.0520962,0.0551202,0.02734,0.0298667,0.0295363
ak2010.mtx,45292,45292,217098,0.0811682,0.0852623,0.082608,0.102784,0.075799,0.0800161,0.0826836,0.0824641
al2010.mtx,252266,252266,1230482,0.126113,0.29984,0.267456,0.201002,0.223796,0.144702,0.137214,0.137232
Alemdar.mtx,6245,6245,42581,0.0186562,0.0462409,0.0413924,0.0359525,0.0358883,0.0172448,0.0177282,0.0177444
amazon0302.mtx,262111,262111,1234877,0.110369,0.380458,0.330598,0.170173,0.222836,0.122941,0.117666,0.153549
amazon0312.mtx,400727,400727,3200440,0.224367,0.600371,0.555315,0.332402,0.439058,0.253006,0.244015,0.24397
amazon0505.mtx,410236,410236,3356824,0.231795,0.616447,0.576962,0.345522,0.455442,0.263105,0.252672,0.252425
amazon0601.mtx,403394,403394,3387388,0.23242,0.618891,0.580828,0.339462,0.455301,0.26128,0.25328,0.253291
amazon-2008.mtx,735323,735323,5158388,0.347994,0.941885,0.873755,0.53798,0.717768,0.412427,0.38965,0.389794
Andrews.mtx,60000,60000,760154,0.0712328,0.140321,0.136979,0.104497,0.115023,0.0722568,0.0716008,0.0712327
apache1.mtx,80800,80800,542184,0.0400163,0.137553,0.109049,0.0711293,0.0995891,0.0433582,0.0418243,0.0417128
apache2.mtx,715176,715176,4817870,0.243225,0.925112,0.668935,0.377419,0.64983,0.282971,0.265475,0.265666
appu.mtx,14000,14000,1853104,0.156273,0.488035,0.495588,0.288769,0.386578,0.162434,0.165601,0.166833
ar2010.mtx,186211,186211,904310,0.0972812,0.230957,0.20796,0.154989,0.174523,0.111518,0.105089,0.104317
arc130.mtx,130,130,1282,0.0279841,0.0353922,0.0314566,0.0607207,0.0364804,0.0268804,0.0272181,0.0272005
as-22july06.mtx,22963,22963,96872,0.355011,0.200019,0.195969,0.0907847,0.0610674,0.319073,0.346354,0.347525
AS365.mtx,3799275,3799275,22736152,2.59756,5.26334,4.64489,3.32878,3.60493,2.56386,2.57162,2.57196
as-735.mtx,7716,7716,26467,0.195875,0.0999534,0.102097,0.0717609,0.0559527,0.184339,0.198332,0.198259
as-caida.mtx,31379,31379,106762,0.344597,0.204035,0.210598,0.0858681,0.0638405,0.325829,0.350789,0.351349
ash219.mtx,219,85,438,0.0146083,0.0306566,0.0332645,0.0224964,0.0297766,0.013759,0.0138845,0.013792
ash292.mtx,292,292,2208,0.0156271,0.0360969,0.0346564,0.0312165,0.0309125,0.0147738,0.0148203,0.0148626
ash331.mtx,331,104,662,0.0144002,0.0326084,0.0353125,0.0246882,0.0320484,0.0136179,0.0138197,0.0138207
ash608.mtx,608,188,1216,0.0145601,0.0329445,0.0358725,0.0245927,0.0325338,0.0136718,0.0137244,0.0137958
ash85.mtx,85,85,523,0.0155522,0.0356806,0.0317339,0.0285834,0.0282241,0.0143043,0.0146241,0.0147203
ash958.mtx,958,292,1916,0.014809,0.0334883,0.0366085,0.0248805,0.0333607,0.01376,0.0139601,0.0139556
asia_osm.mtx,11950757,11950757,25423206,3.60153,8.00167,8.00159,4.12391,5.88692,4.32208,4.03055,4.03085
ASIC_100k.mtx,99340,99340,954163,15.8496,68.9101,69.7957,1.93105,0.351898,13.8102,14.7409,14.791
ASIC_100ks.mtx,99190,99190,578890,0.0798944,0.1453,0.139922,0.167007,0.125899,0.0855213,0.0834142,0.083233
ASIC_320k.mtx,321821,321821,2635364,28.336,57.8199,60.0843,3.97405,0.6434,26.9623,28.8941,28.9383
ASIC_320ks.mtx,321671,321671,1827807,0.218001,0.393179,0.337861,0.310233,0.32138,0.239042,0.229539,0.229683
ASIC_680k.mtx,682862,682862,3871773,57.051,43.1974,,7.41405,1.12813,53.6616,57.2838,57.6004
ASIC_680ks.mtx,682712,682712,2329176,0.295908,0.544762,0.548696,0.415862,0.471123,0.346609,0.323652,0.32426
as-Skitter.mtx,1696415,1696415,22190596,5.69537,53.8239,53.1344,3.19847,4.38105,5.2809,5.65569,5.65624
astro-ph.mtx,16706,16706,242502,0.0629929,0.0768722,0.073249,0.157842,0.069345,0.060145,0.0626569,0.0631849
atmosmodd.mtx,1270432,1270432,8814880,0.44143,1.75223,1.10763,0.672826,1.19615,0.493309,0.46247,0.462531
atmosmodj.mtx,1270432,1270432,8814880,0.440007,1.75261,1.10667,0.672164,1.19142,0.493576,0.463474,0.463123
atmosmodl.mtx,1489752,1489752,10319760,0.560736,2.06366,1.31116,0.811048,1.40862,0.616518,0.583118,0.583202
atmosmodm.mtx,1489752,1489752,10319760,0.559984,2.06234,1.3133,0.811571,1.40749,0.621042,0.583184,0.583711
aug2dc.mtx,30200,30200,80000,0.023792,0.051936,0.050656,0.0386947,0.05016,0.02424,0.0232533,0.02352
aug2d.mtx,29008,29008,76832,0.0234561,0.0524322,0.0497441,0.0384534,0.0449928,0.02358,0.02298,0.02306
aug3dcqp.mtx,35543,35543,128115,0.0252448,0.0589283,0.0583206,0.0444166,0.0532485,0.0269125,0.0253698,0.0257446
aug3d.mtx,24300,24300,69984,0.0217957,0.0525605,0.0486244,0.0383685,0.0444324,0.0222581,0.0211381,0.0211912
auto.mtx,448695,448695,6629222,0.453842,0.942769,0.910513,0.595901,0.791326,0.468495,0.463028,0.463124
av41092.mtx,41092,41092,1683902,0.375653,1.06929,1.06777,0.618776,0.434022,0.43154,0.388581,0.385941
az2010.mtx,241666,241666,1196094,0.126063,0.293842,0.261938,0.20234,0.222162,0.145902,0.137154,0.136626
b1_ss.mtx,7,7,15,0.0146405,0.0313924,0.0327206,0.0235043,0.0231043,0.0141868,0.0145401,0.0145763
b2_ss.mtx,1089,1089,4228,0.0157692,0.0415049,0.0371044,0.0314723,0.0337925,0.014809,0.0149404,0.015147
barrier2-10.mtx,115625,115625,3897557,1.38054,1.03681,1.05932,0.493014,0.509622,1.67149,1.35878,1.36034
barrier2-11.mtx,115625,115625,3897557,1.37769,1.03155,1.06556,0.493157,0.509525,1.67613,1.35659,1.35996
barrier2-12.mtx,115625,115625,3897557,1.37835,1.0321,1.06331,0.491263,0.509542,1.68051,1.35803,1.35979
barrier2-1.mtx,113076,113076,3805068,1.16899,0.874891,0.887308,0.613415,0.497334,1.40603,1.14926,1.15021
barrier2-2.mtx,113076,113076,3805068,1.16152,0.871387,0.889531,0.611911,0.497366,1.41087,1.14923,1.14777
barrier2-3.mtx,113076,113076,3805068,1.16799,0.877985,0.885585,0.613372,0.497865,1.403,1.14732,1.1478
barrier2-4.mtx,113076,113076,3805068,1.16814,0.876139,0.887495,0.612679,0.497206,1.40594,1.15241,1.1508
barrier2-9.mtx,115625,115625,3897557,1.37758,1.03554,1.0589,0.490436,0.509795,1.67629,1.36081,1.35985
barth4.mtx,6019,6019,40965,0.0173512,0.0445604,0.0402723,0.032304,0.035953,0.015929,0.0160306,0.0158757
barth5.mtx,15606,15606,107362,0.0213763,0.0512165,0.0455045,0.0386403,0.0453925,0.0206581,0.0211024,0.0206403
barth.mtx,6691,6691,46187,0.0188203,0.0450403,0.0413605,0.0358086,0.0365283,0.0176179,0.0181761,0.0179557
bas1lp.mtx,5411,9825,587775,0.088401,0.207555,0.204834,0.258148,0.150242,0.097137,0.090817,0.091409
Baumann.mtx,112211,112211,760631,0.0492968,0.173874,0.137483,0.0899051,0.126802,0.0546726,0.0521126,0.0520326
bauru5727.mtx,40366,40366,145019,0.0298563,0.0670729,0.0644006,0.0556807,0.0559847,0.0317283,0.0308008,0.0307042
baxter.mtx,27441,30733,111576,0.428869,0.303907,0.302227,0.0698589,0.0641603,0.395445,0.4229,0.420453
bayer01.mtx,57735,57735,277774,0.0394565,0.0974412,0.0841076,0.0680647,0.0730245,0.0432008,0.0408484,0.0458244
bayer02.mtx,13935,13935,63679,0.0216246,0.0522405,0.0455365,0.0434089,0.0412007,0.0224483,0.0217002,0.0218846
bayer03.mtx,6747,6747,56196,0.0222723,0.0493127,0.0432647,0.0443846,0.0396964,0.0199114,0.0203558,0.0206403
bayer04.mtx,20545,20545,159082,0.0273404,0.0645929,0.0593287,0.0532327,0.0544966,0.0280321,0.0271118,0.0272161
bayer05.mtx,3268,3268,27836,0.0245283,0.0454405,0.0404968,0.0521766,0.0392006,0.0226562,0.0235523,0.0232882
bayer06.mtx,3008,3008,27576,0.0241765,0.0457766,0.0406562,0.0586088,0.0389602,0.0226563,0.0233443,0.0234884
bayer07.mtx,3268,3268,27836,0.0243202,0.0454402,0.0404166,0.0519368,0.0389925,0.0226242,0.0236165,0.0236803
bayer08.mtx,3008,3008,27576,0.024368,0.0454245,0.0404003,0.0580004,0.0389922,0.0223111,0.0235041,0.0233923
bayer09.mtx,3083,3083,21216,0.019864,0.0456163,0.0400802,0.0395522,0.0387522,0.0180801,0.0186082,0.0185548
bayer10.mtx,13436,13436,94926,0.022418,0.0540168,0.0473925,0.0497446,0.0423525,0.0231843,0.0227203,0.0226564
bbmat.mtx,38744,38744,1771722,0.079698,0.27082,0.28082,0.178287,0.287252,0.0896185,0.0913786,0.0919866
bcircuit.mtx,68902,68902,375558,0.0417762,0.109746,0.100929,0.0750411,0.0827211,0.0449927,0.0432488,0.0433763
bcspwr01.mtx,39,39,131,0.0150723,0.0362407,0.033501,0.0258016,0.0260005,0.0139001,0.0136804,0.0145122
bcspwr02.mtx,49,49,167,0.0153441,0.0373765,0.0338405,0.0260325,0.0273283,0.0153283,0.0158882,0.0157068
bcspwr03.mtx,118,118,476,0.0157922,0.0372482,0.033776,0.0287525,0.0305924,0.014827,0.0158402,0.0153602
