mtx,rows,cols,nnz,alpha_1(ms),alpha_2(ms),alpha_3(ms),alpha_4(ms),alpha_5(ms),cu_1(ms),cu_2(ms),cu_3(ms)
cdde4.mtx,961,961,4681,0.020043,0.074289,0.065633,0.030744,0.222835,0.017221,0.223448,0.225296
cdde5.mtx,961,961,4681,0.019992,0.074049,0.065665,0.030779,0.222681,0.017149,,0.026152
cdde6.mtx,961,961,4681,0.020085,0.07425,0.065753,0.030628,0.041657,0.017259,0.220963,0.026347
cegb2802.mtx,2802,2802,277362,0.048648,0.223608,0.122833,0.126775,0.432063,0.078889,0.065281,0.066774
cegb2919.mtx,2919,2919,321543,0.057865,0.122202,0.133333,0.132855,0.516144,0.230509,0.225796,0.223363
cegb3024.mtx,3024,3024,79848,0.219325,0.062334,0.067417,0.063089,0.112459,0.032801,0.229702,0.028672
cegb3306.mtx,3306,3306,74916,0.031689,0.062294,0.224057,0.221555,0.106393,0.031806,0.22803,
celegans_metabolic.mtx,453,453,4065,0.038305,0.223323,0.062017,0.048377,0.222229,0.061329,0.355509,0.354117
celegansneural.mtx,297,297,2345,0.019899,0.078865,0.063521,0.220899,0.041225,,0.221946,0.079709
cell1.mtx,7055,7055,34855,0.039081,0.224243,0.224368,0.04289,0.224139,0.22601,0.038498,0.226291
cell2.mtx,7055,7055,34855,0.039184,0.223717,0.224474,0.042899,0.224296,0.227195,0.232144,0.043112
cep1.mtx,1521,4769,8233,0.021947,0.223431,0.068305,0.221923,0.044137,0.01839,0.226756,0.03072
cfd1.mtx,70656,70656,1828364,0.300228,0.655459,0.689506,0.416662,1.933292,0.451315,0.533328,0.520008
cfd2.mtx,123440,123440,3087898,0.459911,1.081784,1.129873,0.704762,3.248456,0.518643,0.456007,0.461212
ch3-3-b1.mtx,18,9,36,0.016352,0.065329,0.061697,0.023488,0.026216,0.015824,0.024099,0.221616
ch3-3-b2.mtx,6,18,18,0.016216,0.045009,0.046657,0.024152,0.025456,0.0152,,0.223671
ch4-4-b1.mtx,72,16,144,0.016143,0.069265,0.070569,0.025176,0.034047,0.015823,0.223803,0.2258
ch4-4-b2.mtx,96,72,288,0.016379,0.092209,0.054137,0.025864,0.040065,0.016,0.02544,0.220403
ch4-4-b3.mtx,24,96,96,0.016088,0.058601,0.065637,0.024488,0.028864,0.01596,0.218769,0.219057
ch5-5-b1.mtx,200,25,400,0.016404,0.069913,0.071673,0.025296,0.039888,0.015798,0.024147,0.218617
ch5-5-b2.mtx,600,200,1800,0.01819,0.089722,0.054409,0.026345,0.041587,0.016303,0.025934,0.218912
ch5-5-b3.mtx,600,600,2400,0.018468,0.059233,0.066284,0.02708,0.041185,0.016758,0.027961,0.219512
ch5-5-b4.mtx,120,600,600,0.01664,0.082289,0.067625,0.027256,0.040129,0.016228,0.218003,0.218415
ch6-6-b1.mtx,450,36,900,0.017626,0.070352,0.222963,0.025707,0.041209,0.015924,,0.02454
ch6-6-b2.mtx,2400,450,7200,0.219652,0.223778,0.057857,0.029449,,0.019013,0.220393,0.026898
ch6-6-b3.mtx,5400,2400,21600,0.220239,0.224283,0.225454,0.036257,0.224411,0.22116,0.220629,0.03117
ch6-6-b4.mtx,4320,5400,21600,0.220051,0.225539,0.224901,0.036433,0.063369,0.221124,0.222163,0.033208
ch6-6-b5.mtx,720,4320,4320,0.01912,0.075841,0.067201,0.028888,0.222265,0.017262,0.219158,0.030667
ch7-6-b1.mtx,630,42,1260,0.018274,0.072537,0.072081,0.02568,0.223576,0.016211,0.024667,
ch7-6-b2.mtx,4200,630,12600,0.029953,0.22411,0.063441,0.222506,0.223859,0.220482,0.220198,0.028912
ch7-6-b3.mtx,12600,4200,50400,0.220283,0.219715,0.220755,0.22009,0.219323,0.221183,0.220991,0.220742
ch7-6-b4.mtx,15120,12600,75600,0.219128,0.225912,0.224952,0.221483,0.224661,0.218787,0.220575,0.220094
ch7-6-b5.mtx,5040,15120,30240,0.219374,0.091113,,0.040057,0.079275,,0.040601,0.040024
ch7-7-b1.mtx,882,49,1764,0.019217,0.072369,0.072425,0.025888,0.2227,0.016834,0.22635,0.025216
ch7-7-b2.mtx,7350,882,22050,0.03989,0.225645,0.225559,0.038521,0.068374,0.231844,0.037075,0.03848
ch7-7-b5.mtx,35280,52920,211680,0.21981,0.312218,0.272843,0.21893,0.357645,0.219051,0.551515,0.547129
ch7-8-b1.mtx,1176,56,2352,0.020228,0.074008,0.07308,0.02736,0.043184,0.285848,0.50985,0.025297
ch7-8-b2.mtx,11760,1176,35280,0.220249,0.227613,0.226219,,0.226063,0.223093,0.228511,0.225203
ch7-8-b3.mtx,58800,11760,235200,0.220066,0.370435,0.318188,0.21948,0.409449,0.220572,0.220619,0.22077
ch7-8-b4.mtx,141120,58800,705600,0.467197,0.799308,0.688074,0.322252,1.185105,0.48572,0.416446,0.418578
ch7-8-b5.mtx,141120,141120,846720,0.477919,0.860582,0.774156,0.361877,1.320762,0.288428,0.719371,0.711255
ch7-9-b1.mtx,1512,63,3024,0.02136,0.074374,0.073065,0.027288,0.043313,0.017188,0.220915,0.220643
ch7-9-b2.mtx,17640,1512,52920,0.221808,0.229006,0.227626,0.224536,0.226435,0.463239,,0.459707
ch7-9-b3.mtx,105840,17640,423360,0.348357,0.532328,0.495583,0.223675,0.712155,0.223317,0.27114,0.271987
ch7-9-b4.mtx,317520,105840,1587600,1.026663,1.553375,1.402949,0.685538,2.648287,0.540875,0.88419,0.891245
ch7-9-b5.mtx,423360,317520,2540160,1.396853,2.205233,2.031502,1.0178,3.898986,0.826733,1.350874,1.347634
ch8-8-b1.mtx,1568,64,3136,0.021769,0.074561,0.073626,0.222105,0.043936,0.017707,0.025328,0.025536
ch8-8-b2.mtx,18816,1568,56448,0.221585,0.228355,0.226531,0.224073,0.226014,0.470467,0.475323,0.469569
ch8-8-b3.mtx,117600,18816,470400,0.386702,0.559208,0.5368,0.245588,0.7887,0.475742,0.305992,0.467335
ch8-8-b4.mtx,376320,117600,1881600,1.212995,1.809877,1.627665,0.805788,3.137552,0.65043,1.055102,1.05083
ch8-8-b5.mtx,564480,376320,3386880,1.855347,2.872426,2.635999,1.351012,5.185181,1.344948,2.019342,2.018334
Chebyshev1.mtx,261,261,2319,0.039869,0.222057,0.060865,0.041057,0.054001,0.068401,0.382589,0.382941
Chebyshev2.mtx,2053,2053,18447,0.213323,0.077409,0.068185,0.124738,0.075009,0.447334,2.946412,2.882682
Chebyshev3.mtx,4101,4101,36879,0.407422,0.224171,0.224369,0.218635,0.102508,0.86839,5.825272,5.814848
Chebyshev4.mtx,68121,68121,5377761,8.751085,2.7193,2.800525,4.692076,10.707037,7.364302,6.745341,6.847287
Chem97Zt.mtx,2541,31022,62044,0.218323,0.112962,0.078334,0.141682,0.22258,0.305737,0.22314,0.160163
Chem97ZtZ.mtx,2541,2541,7361,0.219825,0.223654,0.224089,0.037249,0.22379,0.039227,,0.225508
chem_master1.mtx,40401,40401,201201,0.220162,0.249452,0.221268,0.219659,0.371734,0.220096,0.46335,0.533693
chesapeake.mtx,39,39,340,0.019424,0.058873,0.054353,0.034774,0.035528,0.021828,0.064628,0.064289
Chevron1.mtx,37365,37365,330633,0.219781,0.262124,0.250628,0.219401,0.465519,0.219944,0.219701,0.221439
Chevron2.mtx,90249,90249,803173,0.304445,0.526209,0.521928,0.264516,1.09165,0.219312,0.392861,0.394742
Chevron3.mtx,381381,381381,3413113,1.218371,2.015712,1.956455,0.989128,4.256885,0.804447,1.539622,1.536827
Chevron4.mtx,711450,711450,6376412,2.252564,3.621482,3.637794,1.810189,8.344151,1.596033,2.933068,2.931228
chipcool0.mtx,20082,20082,281150,0.220857,0.22542,0.225548,0.223982,0.382785,0.462526,0.462265,0.455997
chipcool1.mtx,20082,20082,281150,0.220667,0.224955,0.226757,0.223901,0.382614,0.463667,0.464941,0.460975
ch.mtx,3700,8291,24102,0.218763,0.105676,0.224606,0.050001,0.067025,0.044074,0.226894,0.227466
circuit_1.mtx,2624,2624,35823,0.268869,0.22326,0.22407,0.221593,0.101442,0.554184,3.680791,3.672839
circuit204.mtx,1020,1020,5883,0.020101,0.222638,0.22347,0.03328,0.043281,0.02027,0.049137,0.049138
circuit_2.mtx,4510,4510,21199,0.219757,0.224014,0.087305,0.221901,0.223634,0.275344,1.82556,1.832337
circuit_3.mtx,12127,12127,48137,0.336565,0.224614,,0.218492,0.224559,0.581668,4.205552,4.221431
circuit_4.mtx,80209,80209,307604,1.226972,0.490336,0.456807,0.655706,0.670051,1.928669,14.478512,14.479176
circuit5M_dc.mtx,3523317,3523317,19194193,11.599644,18.039976,16.915886,9.268287,31.538896,7.326014,12.821088,12.772383
cis-n4c6-b13.mtx,6300,25605,88200,0.044548,0.22428,0.224435,0.054313,0.148282,0.043292,0.231939,0.231579
cis-n4c6-b14.mtx,920,6300,13800,0.020775,0.059257,0.054081,0.033808,0.222931,0.02026,0.049761,0.050161
cis-n4c6-b15.mtx,60,920,960,0.017272,0.049209,0.057833,0.219603,0.036128,0.018488,0.016649,0.016581
cis-n4c6-b1.mtx,210,21,420,0.016329,0.069657,0.071169,0.025448,0.039849,0.015756,0.222156,0.219781
cis-n4c6-b2.mtx,1330,210,3990,0.020918,0.223892,0.055485,0.221714,0.043216,0.017398,0.221146,0.026315
cis-n4c6-b3.mtx,5970,1330,23880,0.219707,0.224306,0.225389,0.036872,0.062401,0.023254,0.224644,0.03129
cis-n4c6-b4.mtx,20058,5970,100290,0.221998,0.228483,0.228283,0.224207,0.227587,0.463911,0.464417,0.462132
citationCiteseer.mtx,268495,268495,2313294,1.286047,1.632953,1.549297,1.30843,4.218913,1.632249,6.089115,5.845654
cit-HepPh.mtx,34546,34546,421578,0.218858,0.288843,0.245963,0.225419,0.653264,0.219099,0.796884,0.796508
cit-HepTh.mtx,27770,27770,352807,0.220523,0.267747,0.22521,0.223155,0.548142,0.230235,1.076959,1.08204
Cities.mtx,55,46,1342,0.020084,0.044989,0.048545,0.042051,0.222106,0.022796,0.019318,0.019453
cit-Patents.mtx,3774768,3774768,16518948,10.932733,14.204548,13.943335,10.291971,30.922596,10.491803,27.453966,27.48479
ck104.mtx,104,104,992,0.016834,0.054921,0.055441,0.220251,0.035937,0.017672,0.037062,0.037361
ck400.mtx,400,400,2860,0.01776,0.069705,0.064617,0.031361,0.042297,0.017828,0.037729,0.037833
ck656.mtx,656,656,3884,0.018678,0.070241,0.06487,0.222746,0.043665,0.018198,0.038222,0.038361
ckt11752_dc_1.mtx,49702,49702,333029,0.453225,0.328958,0.290765,0.261173,0.550491,0.859373,6.574989,6.557261
ckt11752_tr_0.mtx,49702,49702,333029,0.451288,0.329022,0.291141,0.260069,0.549538,1.094788,6.565702,6.647999
cnr-2000.mtx,325557,325557,3216152,1.210767,1.590678,1.555038,1.289328,4.582359,1.293399,7.335127,7.311543
co2010.mtx,201062,201062,974574,0.662476,0.953298,0.842712,0.54905,1.708944,0.409397,1.081823,1.075888
co5.mtx,5774,12325,57993,0.219322,0.125362,0.225188,0.222484,0.223985,0.221571,0.689284,0.691425
co9.mtx,10789,22924,109651,0.220476,0.224492,0.225113,0.222922,0.227892,0.221122,0.832994,0.836905
coater1.mtx,1348,1348,19457,0.218774,0.085415,0.224693,0.053977,0.056649,0.230346,0.101034,0.230893
coater2.mtx,9540,9540,207308,0.220276,0.225719,,0.222532,0.272069,,0.224579,0.225997
coAuthorsCiteseer.mtx,227320,227320,1628268,0.822328,1.238712,1.127981,0.825256,2.710579,0.679791,3.548146,3.554266
coAuthorsDBLP.mtx,299067,299067,1955352,1.103861,1.593678,1.45098,1.077156,3.456676,1.039975,2.516653,2.581894
commanche_dual.mtx,7920,7920,31680,0.04175,0.226468,0.227386,0.042758,0.224003,0.226884,0.03903,0.039127
complex.mtx,1023,1408,46463,0.060177,0.072505,0.063108,0.220804,0.111866,0.225306,0.053316,0.052192
cool.mtx,1500,1500,97645,0.046761,0.223124,0.066881,0.11077,0.153403,0.045657,0.044961,0.044732
CO.mtx,221119,221119,7666057,1.486692,2.492943,2.656818,1.871643,8.897768,5.276582,1.444657,1.446697
cond-mat-2003.mtx,31163,31163,240058,0.219622,0.233292,0.225836,0.221983,0.414328,0.467218,0.456706,0.460103
cond-mat-2005.mtx,40421,40421,351386,0.219404,0.295894,0.259653,0.219452,0.585915,0.461412,0.635085,0.634591
cond-mat.mtx,16726,16726,95188,0.221,0.226244,0.226519,0.223213,0.22598,0.454811,0.467987,0.455205
conf5_0-4x4-10.mtx,3072,3072,119808,0.037057,0.070013,0.074625,0.221453,0.222864,0.224056,0.035024,0.225443
conf5_0-4x4-14.mtx,3072,3072,119808,0.036769,0.069815,0.074825,0.22309,0.223684,0.224847,0.035218,0.225198
conf5_0-4x4-18.mtx,3072,3072,119808,0.036826,0.069636,0.074913,0.22181,0.150883,0.229993,0.035291,0.224989
conf5_0-4x4-22.mtx,3072,3072,119808,0.036812,0.069801,0.074913,0.050089,0.150845,0.224929,0.035225,0.228469
conf5_0-4x4-26.mtx,3072,3072,119808,0.036818,0.069774,0.074921,0.050134,,0.225015,0.035129,0.225187
conf5_4-8x8-05.mtx,49152,49152,1916928,0.295797,0.621859,0.651236,0.379727,2.087431,1.05878,0.262243,0.262371
conf5_4-8x8-10.mtx,49152,49152,1916928,0.29567,0.622068,0.651284,0.379655,2.087088,1.060533,0.262523,0.262427
conf5_4-8x8-15.mtx,49152,49152,1916928,0.29555,0.622455,0.651215,0.379872,2.087675,1.059565,0.262307,0.262667
conf5_4-8x8-20.mtx,49152,49152,1916928,0.295635,0.622345,0.651123,0.379615,2.087653,1.147867,0.266996,0.266086
conf6_0-4x4-20.mtx,3072,3072,119808,0.036985,0.069719,0.075337,0.222464,0.223654,0.226782,0.035174,0.227649
conf6_0-4x4-30.mtx,3072,3072,119808,0.036854,0.069561,0.224041,0.050321,0.150666,0.220372,0.052353,0.056773
conf6_0-8x8-20.mtx,49152,49152,1916928,0.295717,0.622555,0.650732,0.379703,2.087495,1.058645,,0.494612
conf6_0-8x8-30.mtx,49152,49152,1916928,0.295573,0.622484,0.650772,0.379471,2.087327,1.059114,0.2622,0.263746
conf6_0-8x8-80.mtx,49152,49152,1916928,0.295525,0.621636,0.650628,0.379671,2.087016,1.060822,0.262205,0.262279
connectus.mtx,512,394792,1127525,17.810555,14.160833,14.084597,13.234227,4.0109,13.127045,11.961978,11.986409
consph.mtx,83334,83334,6010480,0.661312,1.755362,1.829698,1.162934,7.665813,1.544948,1.153983,1.09711
cont11_l.mtx,1468599,1961394,5382999,4.918484,6.760839,5.53424,3.553245,10.310577,2.951853,4.325705,4.323737
cont1_l.mtx,1918399,1921596,7031999,6.115912,8.40316,7.199779,4.109438,13.238595,3.194616,5.007747,4.990939
cont-201.mtx,80595,80595,438795,0.276596,0.448143,0.424735,0.218564,0.743477,0.220499,0.4619,0.257164
cont-300.mtx,180895,180895,988195,0.595034,0.921616,0.853967,0.43432,1.616085,0.330413,,0.771558
cop20k_A.mtx,121192,121192,2624331,0.524401,1.045666,1.080227,3.144814,4.508486,0.559938,0.527999,0.526315
coPapersCiteseer.mtx,434102,434102,32073440,4.689978,10.618267,10.841879,8.775028,54.649764,7.605852,6.51438,6.537908
coPapersDBLP.mtx,540486,540486,30491458,4.907683,9.915447,10.172004,8.961631,49.417433,23.536979,4.814354,4.782729
copter1.mtx,17222,17222,211064,0.220323,0.226463,0.226404,0.224548,0.309589,0.469079,0.458067,0.459038
copter2.mtx,55476,55476,759952,0.218516,0.401751,0.403455,0.27814,0.99816,0.460354,0.470257,0.469106
CoupCons3D.mtx,416800,416800,22322336,2.444616,6.493738,6.924409,4.417576,25.793392,10.759132,2.303115,2.373108
coupled.mtx,11341,11341,98523,0.417167,0.224239,0.225732,0.250756,0.223892,0.772856,5.75599,5.76468
cq5.mtx,5048,11748,51571,0.218985,0.122974,0.224956,0.221497,0.133824,0.118759,0.611001,0.610017
cq9.mtx,9278,21534,96653,0.219431,0.223924,,0.222709,0.214292,0.220764,0.725627,0.724755
cr42.mtx,905,1513,6614,0.019975,0.068593,0.060281,0.033553,0.042505,0.017213,0.219611,0.03136
crack_dual.mtx,20141,20141,60086,0.221646,0.226297,0.226621,0.223106,0.225823,0.21965,0.220446,0.221194
crack.mtx,10240,10240,60760,0.050467,0.224492,0.225124,,0.119956,0.221152,0.221939,
crankseg_1.mtx,52804,52804,10614210,1.1887,3.41561,3.491557,2.247573,19.884752,1.843347,1.625266,1.623365
crankseg_2.mtx,63838,63838,14148858,1.572433,4.608667,4.711981,2.92276,27.079151,2.439837,2.271755,2.268379
crashbasis.mtx,160000,160000,1750416,0.54926,0.998761,0.960883,0.530405,2.35773,0.684219,1.071243,
crew1.mtx,135,6469,46950,0.217666,0.06041,0.222145,0.380606,0.221937,0.221775,,0.220587
crplat2.mtx,18010,18010,960946,0.22051,0.335507,0.345127,0.222283,1.125236,0.665897,0.461161,0.46213
cryg10000.mtx,10000,10000,49699,0.220243,0.224361,0.224761,0.222546,0.11897,0.229516,0.229125,0.22599
cryg2500.mtx,2500,2500,12349,0.21996,0.075754,0.067679,0.033096,0.050071,0.020011,0.231404,0.028284
crystk01.mtx,4875,4875,315891,0.054437,0.124955,0.133679,0.123835,0.406618,0.227394,0.230301,0.228311
crystk02.mtx,13965,13965,968583,0.218546,0.302036,0.324769,0.233238,1.210809,0.231471,0.222549,0.226683
crystk03.mtx,24696,24696,1751178,0.220004,0.524223,0.552648,0.377712,2.186147,0.642846,0.551899,0.547439
crystm01.mtx,4875,4875,105339,0.219458,0.223362,0.077996,0.064001,0.223566,0.041251,0.035325,0.035417
crystm02.mtx,13965,13965,322905,0.21989,0.224273,0.224775,,0.360884,0.224605,0.226686,0.225886
crystm03.mtx,24696,24696,583770,0.221461,0.250971,0.261195,0.223387,0.632543,0.46573,0.464029,0.460994
cs4.mtx,22499,22499,87716,0.220555,0.224501,0.225528,0.223245,0.226159,0.462876,0.462201,0.464687
CSphd.mtx,1882,1882,1740,0.022573,0.148108,0.074481,0.221283,0.089033,0.228998,0.116474,0.116538
ct2010.mtx,67578,67578,336352,0.235707,0.361884,0.331012,0.218019,0.605967,0.465333,0.46131,0.456301
ct20stif.mtx,52329,52329,2698463,0.354613,0.831282,0.873874,0.651576,3.218007,1.437921,0.455554,0.562841
cti.mtx,16840,16840,96464,0.220822,0.224963,0.225987,0.223494,0.224545,0.46042,0.459933,0.45828
CurlCurl_0.mtx,11083,11083,113343,,0.224131,0.224467,0.22278,0.224787,0.222634,0.227174,0.224459
CurlCurl_1.mtx,226451,226451,2472071,0.756073,1.32168,1.302536,0.766097,3.157326,0.581255,1.14287,1.143058
CurlCurl_2.mtx,806529,806529,8921789,2.742549,4.571146,4.613088,2.912395,11.587702,2.214159,4.250361,4.255366
CurlCurl_3.mtx,1219574,1219574,13544618,3.984985,6.866668,6.836902,4.17972,17.499086,3.037566,6.201647,6.255183
CurlCurl_4.mtx,2380515,2380515,26515867,7.89506,13.423932,13.344379,8.404625,34.352843,6.11566,12.018989,12.016189
curtis54.mtx,54,54,291,0.016752,0.068105,0.057505,0.029856,0.037281,0.017904,0.039265,0.039208
cvxbqp1.mtx,50000,50000,349968,0.222243,0.455031,0.402415,0.22442,0.576026,0.228655,0.289266,0.288284
cvxqp3.mtx,17500,17500,122462,0.221457,0.226915,0.22679,0.224199,0.226524,0.458795,0.466234,
cyl6.mtx,13681,13681,714241,0.218907,0.254396,0.267588,0.218707,0.852486,0.743867,0.220743,0.219502
cz10228.mtx,10228,10228,102876,0.220195,0.225932,0.225948,0.222686,0.224785,0.223569,0.224793,0.233763
cz1268.mtx,1268,1268,12786,0.02096,0.0717,0.063329,0.222424,0.053169,0.021996,0.061073,0.061225
cz148.mtx,148,148,1527,0.019007,0.063961,0.056769,0.039513,0.037441,0.022683,0.068289,0.068065
cz20468.mtx,20468,20468,206076,0.220863,0.225629,0.226056,0.224332,0.309445,0.465272,0.223317,0.220092
cz2548.mtx,2548,2548,25674,0.024944,0.076593,0.065657,0.046278,0.068129,0.02609,0.062984,0.062806
cz308.mtx,308,308,3182,0.018063,0.066921,0.060633,0.039873,0.041415,0.021552,0.060617,0.060585
cz40948.mtx,40948,40948,412148,0.21885,0.28066,0.263708,0.218796,0.585018,0.460779,0.524515,0.451751
cz5108.mtx,5108,5108,51412,0.218937,,0.075217,0.054841,0.223084,0.223624,0.229739,0.229753
cz628.mtx,628,628,6346,0.018973,0.070177,0.061337,0.041929,0.041189,0.02148,0.060257,0.060449
D_10.mtx,460,816,7614,0.020758,0.060145,,0.041209,0.040506,0.023606,0.020389,
D_11.mtx,169,461,2952,0.020135,0.056017,0.223876,0.044385,0.039313,0.023311,0.019882,0.019933
D_5.mtx,434,115,1832,0.01771,0.080233,0.063241,0.030813,0.040193,0.01627,0.221999,0.027433
D6-6.mtx,120576,23740,146880,0.277461,0.337918,0.296293,0.220267,0.634394,0.24348,,0.467021
D_6.mtx,970,435,6491,0.019975,0.073833,0.062425,0.034417,0.224053,0.018771,0.038889,0.039081
D_7.mtx,1270,971,12714,0.021152,0.065305,0.060921,0.222307,0.051505,,0.051521,0.051673
D_8.mtx,1132,1271,14966,0.021082,0.061257,0.059601,0.222158,0.051609,0.223378,0.063335,0.063433
D_9.mtx,815,1133,12395,0.021384,0.066057,0.059961,0.041457,0.048036,0.022983,0.020245,0.02044
dano3mip.mtx,3202,15851,81633,,0.223723,0.223972,0.220767,,0.225069,0.104762,0.102721
darcy003.mtx,389874,389874,2101242,1.324574,2.267702,1.899703,1.034953,3.571515,0.895267,1.330712,1.330134
data.mtx,2851,2851,30186,0.2194,0.072235,0.067532,0.040649,0.223323,0.226269,0.224119,0.047761
dawson5.mtx,51537,51537,1010777,0.218916,0.497728,0.442687,0.315413,1.11565,0.462819,0.461407,0.463239
dbic1.mtx,43200,226317,1081843,0.45228,0.588354,0.560985,0.491024,1.665436,0.887724,,0.519885
dbir1.mtx,18804,45775,1077025,0.466,0.686731,0.673251,0.458296,2.324687,2.305784,0.65361,0.669511
dbir2.mtx,18906,45877,1158159,0.606842,0.734612,0.726588,0.4808,2.509996,2.97419,0.76229,0.762378
dblp-2010.mtx,326186,326186,1615400,1.077843,1.487521,1.309677,0.947439,2.979856,0.66209,2.218519,2.252478
dc1.mtx,116835,116835,766396,16.799847,23.132673,22.722761,8.025829,1.961777,32.11899,257.775067,257.867702
dc2.mtx,116835,116835,766396,16.809343,22.665903,22.445628,8.066078,1.960296,32.248959,257.38515,257.418285
dc3.mtx,116835,116835,766396,16.8244,22.905058,22.606807,8.05628,1.960427,32.166302,258.171009,258.033578
d_dyn1.mtx,87,87,238,0.016227,0.222621,,0.219752,0.041424,0.015857,0.221476,0.224591
d_dyn.mtx,87,87,238,0.016127,0.222415,0.067583,0.219393,0.041409,0.015857,0.222336,0.02608
de063155.mtx,852,1848,4913,0.019864,0.083083,0.067145,0.221429,0.045457,0.021952,0.063049,0.063033
de063157.mtx,936,1908,5119,0.020059,0.084921,0.223124,0.036801,0.044633,0.021963,0.062418,0.063809
de080285.mtx,936,1908,5082,0.020264,0.224301,0.067705,0.037356,0.044961,0.229488,0.063033,0.062625
de2010.mtx,24115,24115,116056,0.219923,0.225233,0.225556,0.222588,0.236948,0.459217,0.463478,0.455959
debr.mtx,1048576,1048576,4194298,3.465537,4.716598,4.942354,2.426784,7.897124,2.127125,3.289905,3.284889
degme.mtx,185501,659415,8127528,95.456079,57.347512,56.326899,45.848762,12.609268,608.755682,67.292137,67.549311
delaunay_n10.mtx,1024,1024,6112,0.020217,0.071105,0.061961,0.032817,0.223752,0.019083,0.039863,0.039705
delaunay_n11.mtx,2048,2048,12254,0.219285,0.076775,0.069037,0.223204,0.048697,0.230549,0.039963,0.227007
delaunay_n12.mtx,4096,4096,24528,0.219973,0.224759,,0.040736,0.061265,0.227474,0.042641,0.042424
delaunay_n13.mtx,8192,8192,49094,0.220951,0.224764,0.225067,0.051041,0.22406,0.229838,0.227557,0.227623
delaunay_n14.mtx,16384,16384,98244,0.219394,0.218662,0.218855,0.218624,0.218252,0.224558,0.222273,0.22475
delaunay_n15.mtx,32768,32768,196548,0.220465,0.225404,0.22562,0.223124,0.331645,0.462151,0.469797,0.46325
delaunay_n16.mtx,65536,65536,393150,0.233276,0.371038,0.342078,0.218844,0.639859,0.467003,0.46134,0.451175
delaunay_n17.mtx,131072,131072,786352,0.445239,0.693355,0.640315,0.381991,1.251557,0.28237,0.818718,0.587073
delaunay_n18.mtx,262144,262144,1572792,0.868726,1.340126,1.244893,0.732116,2.461361,0.542096,1.125238,1.126982
delaunay_n19.mtx,524288,524288,3145646,1.716428,2.652228,2.475945,1.451528,4.887569,1.043885,2.185374,2.182408
delaunay_n20.mtx,1048576,1048576,6291372,3.409447,5.268397,4.921776,2.871607,9.735792,2.047435,4.470194,4.423777
delaunay_n21.mtx,2097152,2097152,12582816,6.797058,10.454092,9.772856,5.722961,19.432624,4.17467,8.744161,8.729337
delaunay_n22.mtx,4194304,4194304,25165738,13.565947,20.830558,19.480768,11.397294,38.807878,8.177008,17.308648,17.413858
delf.mtx,3170,6654,15397,,0.223807,0.069622,0.038801,0.223893,0.227117,0.05647,0.055385
Delor295K.mtx,295734,1823928,2401323,0.976808,1.49848,1.419135,0.847893,3.415527,0.603862,1.436713,1.429887
Delor338K.mtx,343236,887058,4211599,1.139434,2.001856,2.022048,1.240748,5.493475,0.769472,1.757931,1.856372
Delor64K.mtx,64719,1785345,652140,0.242714,0.420619,0.404772,0.245435,0.925324,0.470807,0.459647,0.456067
deltaX.mtx,68600,21961,247424,0.237316,0.448871,0.313413,0.220212,0.494808,0.221709,0.269252,0.267876
denormal.mtx,89400,89400,1156224,0.304037,0.566097,0.567337,0.308685,1.461752,0.26257,0.461504,0.46345
descriptor_xingo6u.mtx,20738,20738,73916,0.220732,0.22598,0.226484,0.223221,0.225839,0.221614,0.222243,0.220355
deter0.mtx,1923,5468,11173,0.023163,0.223558,0.070091,0.041753,0.22442,0.02293,0.064097,0.064249
deter1.mtx,5527,15737,32187,0.036288,0.223523,0.224313,0.053578,0.224466,0.220643,0.222856,0.219923
deter2.mtx,6095,17313,35731,0.042169,0.224018,0.08545,0.056001,0.22477,0.038049,0.220963,0.093633
deter3.mtx,7647,21777,44547,0.045112,0.10415,,0.221332,0.117716,0.039188,0.107287,0.105978
deter4.mtx,3235,9133,19231,0.219123,0.223536,0.223615,0.044313,0.069337,0.220028,0.066241,0.066753
deter5.mtx,5103,14529,29715,0.039393,0.223897,0.223891,0.053289,0.223458,0.22105,0.221079,0.220183
deter6.mtx,4255,12113,24771,0.219612,0.091548,0.078609,0.050257,0.22348,0.227538,,0.225862
deter7.mtx,6375,18153,37131,0.039073,0.223916,0.224661,0.056918,,0.03636,0.098764,0.22772
deter8.mtx,3831,10905,22299,0.030729,0.22367,0.224043,0.047659,0.224237,0.229284,0.219992,0.21995
df2177.mtx,630,10358,22336,0.024816,0.053825,0.222612,0.058265,0.056841,0.066421,0.023372,0.023387
diag.mtx,2559,2559,8184,0.220099,0.224417,0.223523,0.032225,0.047504,0.285366,0.229007,0.02801
dictionary28.mtx,52652,52652,178076,0.219099,0.305661,0.223574,0.219388,0.425231,0.221284,0.241651,0.241044
dielFilterV2clx.mtx,607232,607232,25309272,4.317823,7.073512,7.934302,6.385393,31.40398,15.798972,4.241703,4.273695
dielFilterV2real.mtx,1157456,1157456,48538952,8.305484,13.468358,15.226632,12.260467,60.306489,30.357773,8.114344,8.060295
dielFilterV3clx.mtx,420408,420408,32886208,5.262023,9.74401,10.104168,7.935012,47.081968,7.663266,6.45404,6.402295
divorce.mtx,50,9,225,0.016101,0.066081,0.222709,0.220175,0.034857,0.017328,0.033996,0.034257
